,KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
20860,LF,446.4812,24750.0,23040.0,-0.052933822854433175,446.4805,446.4908,24609,30575,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20861,HF,446.5181666666667,82500.0,71040.0,-0.037699218813155425,446.4865,446.5265,68437,82550,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20862,HF,446.49756666666667,51000.0,49920.0,0.7210020621825239,446.4955,446.5056,48671,53786,Pipistrellus pipistrellus,0.019,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20863,LF,446.50416666666666,26250.0,26880.000000000004,0.4711178212552587,446.4995,446.507,26328,40780,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20864,HF,446.5181,82500.0,69120.0,-0.18348107265527383,446.4995,446.5374,68437,82759,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20865,LF,446.5151333333333,30000.0,29760.0,0.26349481363376953,446.5105,446.5192,28046,37602,Eptesicus serotinus,0.01,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20866,LF,446.5469,22500.0,23040.0,1.3398488695583535,446.5435,446.5546,22890,27879,Nyctalus leisleri,0.011,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20867,LF,446.5899333333333,31500.0,31680.0,0.3827240581630217,446.58050000000003,446.5914,28906,37075,Eptesicus serotinus,0.01,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20868,LF,446.5878,32250.0,30720.0,0.08621230852813494,446.5865,446.5962,28906,36277,Eptesicus serotinus,0.009,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20869,LF,446.59929999999997,22500.0,23040.0,0.802518875305974,446.5915,446.6017,23750,29971,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20870,LF,446.6029,23250.0,23040.0,1.754825148460903,446.5985,446.6086,22031,28080,Nyctalus leisleri,0.009,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20871,HF,446.6732,77250.0,80640.0,-0.027949495355469,446.6575,446.6948,68437,81966,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20872,HF,446.68156666666664,72750.0,80640.0,0.06477863622014775,446.6775,446.7171,68437,82751,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20873,HF,446.70803333333333,70500.0,69120.0,0.5596707852670073,446.6935,446.7308,68437,81353,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20874,LF,446.71723333333335,21000.0,21120.0,0.3620757160372169,446.7155,446.7271,14296,22673,Nyctalus noctula,0.013,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20875,LF,446.71906666666666,27000.0,23040.0,0.442968872269836,446.7185,446.7266,24609,33124,Plecotus austriacus,0.01,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20876,HF,446.7556,75000.0,75840.0,0.0869649772486423,446.7375,446.7759,68437,82294,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20877,HF,446.74156666666664,40500.0,43200.0,0.6821852087459384,446.7395,446.7461,31484,58519,Myotis daubentonii,0.009,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20878,HF,446.74193333333335,44250.0,32640.000000000004,0.423074042402395,446.7395,446.7469,27187,52560,Eptesicus serotinus,0.007,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20879,HF,446.7779,79500.0,72960.0,-0.44953708792503205,446.7515,446.7851,68437,81169,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20880,LF,446.7549666666667,30000.0,28800.0,0.32216439558014487,446.7525,446.7622,26328,33687,Eptesicus serotinus,0.019,0.038,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20881,LF,446.7762666666667,23250.0,22080.0,0.7530085765583838,446.7755,446.78340000000003,22890,31417,Plecotus austriacus,0.014,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20882,HF,446.8709,54000.0,53760.00000000001,1.586318181972519,446.8685,446.8771,51250,56945,Pipistrellus pipistrellus,0.023,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20883,LF,446.89996666666667,27750.0,27839.999999999996,-0.11154077319832158,446.8915,446.9022,27187,35178,Eptesicus serotinus,0.011,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20884,HF,446.98703333333333,48750.0,48960.0,0.2778168763203561,446.9865,446.9958,47812,54838,Pipistrellus pipistrellus,0.018,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20885,HF,447.00446666666664,72000.0,71040.0,0.4764578680480381,446.9915,447.0327,68437,81958,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20886,LF,446.99746666666664,21750.0,22080.0,-0.10769669142998586,446.9955,447.0057,22031,27430,Nyctalus leisleri,0.009,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20887,HF,447.0165,71250.0,71040.0,0.25484329122374266,447.0155,447.05,68437,81164,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20888,LF,447.02793333333335,21750.0,23040.0,0.1947049318322474,447.0265,447.0349,23750,32141,Plecotus austriacus,0.01,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20889,HF,447.0822333333333,78000.0,77760.0,-0.41900174716519517,447.0755,447.1171,68437,83068,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20890,LF,447.0939666666667,23250.0,23040.0,0.17326748207593756,447.0855,447.1032,22031,26068,Nyctalus leisleri,0.031,0.06,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20891,HF,447.1008,70500.0,72000.0,-0.28330747490258307,447.0945,447.1307,68437,81104,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20892,HF,447.1007333333333,70500.0,72000.0,-0.17554802981095172,447.0995,447.1361,68437,81374,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20893,HF,447.1443,76500.0,71040.0,-0.15804228897043862,447.1095,447.1487,68437,82157,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20894,LF,447.1774,25500.0,24960.0,-0.30514134190307973,447.1755,447.1846,25468,33582,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20895,HF,447.2074,72750.0,77760.0,-0.09146810006071655,447.1995,447.2376,68437,81725,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20896,HF,447.2084,44250.0,29760.0,0.6019667360152708,447.2075,447.2141,28046,47547,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20897,LF,447.2318,39000.0,36480.0,0.24136696149363895,447.2285,447.23969999999997,35781,41628,Eptesicus serotinus,0.015,0.058,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20898,LF,447.2382666666667,36750.0,27839.999999999996,0.6312446591766351,447.2305,447.2384,28046,43113,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20899,HF,447.2629,72000.0,71040.0,0.10905322052553297,447.2325,447.2726,68437,82835,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20900,LF,447.2581,22500.0,23040.0,0.38281191697684924,447.2525,447.2684,21171,25219,Nyctalus leisleri,0.014,0.032,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20901,HF,447.3122333333333,71250.0,72000.0,-0.03111619130711035,447.2995,447.3351,68437,81773,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20902,HF,447.3123333333333,71250.0,71040.0,-0.10841875569768264,447.3115,447.3485,68437,82074,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20903,LF,447.33303333333333,33750.0,31680.0,0.25231025324711354,447.3295,447.3393,28906,36904,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20904,HF,447.3427,75750.0,71040.0,0.21254401460034938,447.3295,447.3658,68437,81501,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20905,LF,447.4026,24750.0,23040.0,0.7592225755304144,447.3965,447.40840000000003,23750,29482,Nyctalus leisleri,0.013,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20906,LF,447.4698333333333,22500.0,22080.0,0.0961374930942739,447.4645,447.476,22890,28444,Nyctalus leisleri,0.011,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20907,LF,447.4992,23250.0,23040.0,-0.31277309679379534,447.4915,447.5018,22031,26668,Nyctalus leisleri,0.01,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20908,HF,447.5208333333333,72750.0,72000.0,0.2716516033617874,447.5055,447.5455,68437,82404,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20909,HF,447.51666666666665,49500.0,46080.0,1.1056655756799414,447.5135,447.5225,44375,49052,Pipistrellus pipistrellus,0.027,0.032,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20910,HF,447.6016333333333,79500.0,75840.0,0.13472362751823985,447.5745,447.6097,68437,81516,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20911,LF,447.6358666666667,33750.0,31680.0,0.7161296154390655,447.6295,447.6388,28906,37225,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20912,HF,447.6637,69000.0,80640.0,-0.027464559647132146,447.6565,447.6988,68437,83097,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20913,HF,447.6737333333333,31500.0,43200.0,1.2913158380293666,447.6725,447.6776,28906,54288,Myotis nattereri,0.024,0.079,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20914,HF,447.7456,81750.0,81600.0,0.3122131697406648,447.7285,447.7679,68437,82371,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20915,LF,447.74133333333333,29250.0,28800.0,0.352096309570539,447.7365,447.745,28046,39582,Eptesicus serotinus,0.009,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20916,HF,447.76956666666666,81750.0,81600.0,-0.6165930996346743,447.7555,447.7956,68437,82971,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20917,LF,447.76213333333334,25500.0,24000.0,0.08309800043547363,447.7565,447.7677,24609,30909,Nyctalus leisleri,0.012,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20918,HF,447.7698,82500.0,81600.0,-0.18031686097642885,447.7635,447.8032,68437,83357,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20919,LF,447.76506666666666,31500.0,43200.0,0.2929025220010318,447.7645,447.7726,28046,43870,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20920,HF,447.79763333333335,70500.0,70080.0,0.4621907775891165,447.7965,447.8332,68437,80708,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20921,LF,447.80983333333336,36000.0,35520.0,-0.5985779149902971,447.8075,447.815,30625,40343,Myotis daubentonii,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20922,HF,447.83323333333334,70500.0,74880.0,0.4258166188851247,447.8085,447.8461,68437,81551,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20923,HF,447.8342666666667,72750.0,71040.0,0.2786033406805825,447.8135,447.8504,68437,81537,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20924,HF,447.8618666666667,75750.0,74880.0,0.3499646111494801,447.8255,447.8643,68437,81907,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20925,LF,447.84253333333334,24750.0,25920.0,0.8532434832374212,447.8345,447.8433,25468,33858,Eptesicus serotinus,0.008,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20926,LF,447.86083333333335,29250.0,27839.999999999996,-0.08057908146811185,447.85450000000003,447.865,28046,35137,Eptesicus serotinus,0.009,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20927,HF,447.8621,75750.0,74880.0,-0.01292524222785314,447.8555,447.8949,68437,82302,Rhinolophus ferrumequinum,0.035,0.035,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20928,LF,447.9035666666667,21750.0,22080.0,-0.0075999796808533925,447.9025,447.9136,22031,25842,Nyctalus leisleri,0.012,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20929,HF,447.9370666666667,76500.0,71040.0,0.049047543079659486,447.9135,447.9546,68437,83191,Rhinolophus ferrumequinum,0.041,0.041,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20930,HF,447.97296666666665,74250.0,72000.0,-0.23873035869716647,447.95550000000003,447.9957,68437,82795,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20931,HF,447.9664333333333,45000.0,45120.0,1.6690319947702639,447.9625,447.9719,45234,51548,Pipistrellus pipistrellus,0.021,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20932,LF,447.9889,36750.0,27839.999999999996,0.5931698238242795,447.9865,447.9951,27187,37765,Eptesicus serotinus,0.01,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20933,HF,448.0108666666667,72000.0,71040.0,0.16741963045163194,448.0015,448.0323,68437,79871,Rhinolophus ferrumequinum,0.026,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20934,LF,448.01076666666665,24000.0,22080.0,1.1593628414792916,448.0015,448.0114,22031,26868,Nyctalus leisleri,0.022,0.04,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20935,LF,448.01683333333335,30000.0,30720.0,-0.04582930325280041,448.0155,448.024,28046,37158,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20936,HF,448.1034333333333,73500.0,74880.0,0.1445681955280663,448.0765,448.1189,68437,83720,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20937,HF,448.09746666666666,48750.0,47040.0,0.4232810458944556,448.0955,448.1057,46953,50901,Pipistrellus pipistrellus,0.027,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
20938,LF,448.10183333333333,30000.0,28800.0,0.8163163638326908,448.0995,448.10699999999997,27187,38954,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
