KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,freq_group,call_start_time,cycle_ref_time,call_end_time,start_time_wrt_ref,end_time_wrt_ref
LF,509.287296,31250.0,27839.999999999996,4.023091146992134,1709.2765,1709.289,26328.0,32686.0,Echolocation,Nyctalus leisleri,0.314,0.631,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:58:43.276500000,2025-05-02 03:58:43.276500000,2025-05-02 03:58:43.289000000,1709.2765,1709.289
LF,509.323576,31250.0,24960.0,3.3828020507441394,1709.3225,1709.3352,23750.0,30586.0,Echolocation,Nyctalus leisleri,0.545,0.675,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:43.322500000,2025-05-02 03:58:43.322500000,2025-05-02 03:58:43.335200000,1709.3225,1709.3352
LF,509.386028,31250.0,32640.000000000004,6.87508714467274,1709.3835,1709.3943,27187.0,36386.0,Echolocation,Nyctalus leisleri,0.379,0.69,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:43.383500000,2025-05-02 03:58:43.383500000,2025-05-02 03:58:43.394300000,1709.3835,1709.3943
LF,509.449776,31250.0,26880.000000000004,2.679160740768434,1709.4434999999999,1709.4538,25468.0,31748.0,Echolocation,Nyctalus leisleri,0.459,0.602,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:58:43.443499999,2025-05-02 03:58:43.443499999,2025-05-02 03:58:43.453800000,1709.4434999999999,1709.4538
LF,509.505924,31250.0,29760.0,3.751185033865388,1709.5035,1709.5125,27187.0,33548.0,Echolocation,Nyctalus leisleri,0.571,0.668,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:58:43.503500000,2025-05-02 03:58:43.503500000,2025-05-02 03:58:43.512500000,1709.5035,1709.5125
LF,509.576112,31250.0,25920.0,2.6344277280215045,1709.5715,1709.5837999999999,24609.0,30402.0,Echolocation,Nyctalus leisleri,0.495,0.64,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:43.571500000,2025-05-02 03:58:43.571500000,2025-05-02 03:58:43.583800000,1709.5715,1709.5837999999999
LF,509.628736,31250.0,27839.999999999996,5.180869329604406,1709.6245,1709.6345999999999,27187.0,33545.0,Echolocation,Nyctalus leisleri,0.515,0.677,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:43.624500000,2025-05-02 03:58:43.624500000,2025-05-02 03:58:43.634599999,1709.6245,1709.6345999999999
LF,509.68388,31250.0,32640.000000000004,3.881535411202002,1709.6835,1709.6932,25468.0,34409.0,Echolocation,Nyctalus leisleri,0.481,0.688,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:43.683500000,2025-05-02 03:58:43.683500000,2025-05-02 03:58:43.693200000,1709.6835,1709.6932
LF,509.715876,31250.0,32640.000000000004,2.6648646495304695,1709.7145,1709.7241,27187.0,35088.0,Echolocation,Nyctalus leisleri,0.365,0.611,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:43.714500000,2025-05-02 03:58:43.714500000,2025-05-02 03:58:43.724100000,1709.7145,1709.7241
LF,509.800276,23437.5,26880.000000000004,7.721403959546761,1709.7935,1709.8033,25468.0,34110.0,Echolocation,Nyctalus leisleri,0.338,0.66,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:43.793500000,2025-05-02 03:58:43.793500000,2025-05-02 03:58:43.803300000,1709.7935,1709.8033
LF,509.915632,31250.0,28800.0,4.278740356004242,1709.9115,1709.9198000000001,27187.0,36304.0,Echolocation,Nyctalus leisleri,0.376,0.646,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:58:43.911500000,2025-05-02 03:58:43.911500000,2025-05-02 03:58:43.919800000,1709.9115,1709.9198000000001
LF,510.028668,31250.0,31680.0,5.1314648014160795,1710.0275,1710.0363,27187.0,34018.0,Echolocation,Nyctalus leisleri,0.558,0.7,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:44.027500000,2025-05-02 03:58:44.027500000,2025-05-02 03:58:44.036300000,1710.0275,1710.0363
LF,510.227508,31250.0,27839.999999999996,4.889228711375542,1710.2265,1710.2377000000001,26328.0,32974.0,Echolocation,Nyctalus leisleri,0.432,0.608,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:44.226500000,2025-05-02 03:58:44.226500000,2025-05-02 03:58:44.237700000,1710.2265,1710.2377000000001
LF,510.376736,31250.0,26880.000000000004,6.757712616710076,1710.3725,1710.3826,25468.0,32511.0,Echolocation,Nyctalus leisleri,0.363,0.648,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:44.372500000,2025-05-02 03:58:44.372500000,2025-05-02 03:58:44.382600000,1710.3725,1710.3826
LF,510.502432,23437.5,26880.000000000004,9.217384415392004,1710.4955,1710.5066,25468.0,32654.0,Echolocation,Nyctalus leisleri,0.369,0.693,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:44.495500000,2025-05-02 03:58:44.495500000,2025-05-02 03:58:44.506600000,1710.4955,1710.5066
LF,510.582928,31250.0,31680.0,3.3966685883057455,1710.5825,1710.5926,26328.0,32513.0,Echolocation,Nyctalus leisleri,0.549,0.658,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:44.582500000,2025-05-02 03:58:44.582500000,2025-05-02 03:58:44.592600000,1710.5825,1710.5926
LF,510.64146,31250.0,31680.0,2.1217853595789156,1710.6405,1710.6513,25468.0,31953.0,Echolocation,Nyctalus leisleri,0.477,0.613,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:58:44.640500000,2025-05-02 03:58:44.640500000,2025-05-02 03:58:44.651300000,1710.6405,1710.6513
LF,510.682988,31250.0,27839.999999999996,6.828230040820811,1710.6785,1710.6879,26328.0,34964.0,Echolocation,Nyctalus leisleri,0.587,0.729,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:44.678500000,2025-05-02 03:58:44.678500000,2025-05-02 03:58:44.687900000,1710.6785,1710.6879
LF,510.784656,23437.5,26880.000000000004,5.537391528696992,1710.7795,1710.7898,25468.0,32707.0,Echolocation,Nyctalus leisleri,0.278,0.592,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:44.779500000,2025-05-02 03:58:44.779500000,2025-05-02 03:58:44.789800000,1710.7795,1710.7898
LF,510.919808,31250.0,26880.000000000004,4.854220911676966,1710.9175,1710.9274,25468.0,32284.0,Echolocation,Nyctalus leisleri,0.514,0.658,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:44.917500000,2025-05-02 03:58:44.917500000,2025-05-02 03:58:44.927400000,1710.9175,1710.9274
LF,511.05484,31250.0,26880.000000000004,2.974467521227809,1711.0505,1711.0624,26328.0,35490.0,Echolocation,Nyctalus leisleri,0.301,0.591,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:45.050500000,2025-05-02 03:58:45.050500000,2025-05-02 03:58:45.062400000,1711.0505,1711.0624
LF,511.165812,31250.0,25920.0,4.671282322271707,1711.1644999999999,1711.1745,25468.0,33139.0,Echolocation,Nyctalus leisleri,0.455,0.668,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:45.164499999,2025-05-02 03:58:45.164499999,2025-05-02 03:58:45.174500000,1711.1644999999999,1711.1745
LF,511.30118,23437.5,27839.999999999996,2.943263286350727,1711.2984999999999,1711.3087,24609.0,31994.0,Echolocation,Nyctalus leisleri,0.266,0.59,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:45.298499999,2025-05-02 03:58:45.298499999,2025-05-02 03:58:45.308700000,1711.2984999999999,1711.3087
LF,511.327256,31250.0,30720.0,1.7009541831880637,1711.3255,1711.3364000000001,26328.0,32963.0,Echolocation,Nyctalus leisleri,0.301,0.579,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:45.325500000,2025-05-02 03:58:45.325500000,2025-05-02 03:58:45.336400000,1711.3255,1711.3364000000001
LF,511.437608,31250.0,32640.000000000004,2.9209669017733058,1711.4325,1711.4424,24609.0,31435.0,Echolocation,Nyctalus leisleri,0.392,0.609,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:45.432500000,2025-05-02 03:58:45.432500000,2025-05-02 03:58:45.442400000,1711.4325,1711.4424
LF,511.585056,31250.0,32640.000000000004,1.5428437692734722,1711.5835,1711.5946,26328.0,32404.0,Echolocation,Nyctalus leisleri,0.397,0.616,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:45.583500000,2025-05-02 03:58:45.583500000,2025-05-02 03:58:45.594600000,1711.5835,1711.5946
LF,511.698668,31250.0,27839.999999999996,5.113377906289265,1711.6965,1711.7071,24609.0,32291.0,Echolocation,Nyctalus leisleri,0.371,0.63,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:45.696500000,2025-05-02 03:58:45.696500000,2025-05-02 03:58:45.707100000,1711.6965,1711.7071
LF,511.9604,31250.0,32640.000000000004,1.447493769614057,1711.9575,1711.9686,24609.0,31984.0,Echolocation,Nyctalus leisleri,0.297,0.518,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:58:45.957500000,2025-05-02 03:58:45.957500000,2025-05-02 03:58:45.968600000,1711.9575,1711.9686
LF,512.086404,31250.0,31680.0,0.9755760410947998,1712.0835,1712.0937,24609.0,31987.0,Echolocation,Eptesicus serotinus,0.249,0.564,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:46.083500000,2025-05-02 03:58:46.083500000,2025-05-02 03:58:46.093700000,1712.0835,1712.0937
LF,512.212008,31250.0,30720.0,1.7648751425090892,1712.2105000000001,1712.2212,23750.0,31579.0,Echolocation,Nyctalus leisleri,0.159,0.439,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:58:46.210500000,2025-05-02 03:58:46.210500000,2025-05-02 03:58:46.221200000,1712.2105000000001,1712.2212
LF,512.485044,23437.5,24960.0,1.8748945670577677,1712.4785000000002,1712.4901,23750.0,30153.0,Echolocation,Nyctalus leisleri,0.415,0.608,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:46.478500000,2025-05-02 03:58:46.478500000,2025-05-02 03:58:46.490100000,1712.4785000000002,1712.4901
LF,512.614676,23437.5,25920.0,3.074647023533297,1712.6115,1712.6221,23750.0,30867.0,Echolocation,Nyctalus leisleri,0.248,0.56,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:46.611500000,2025-05-02 03:58:46.611500000,2025-05-02 03:58:46.622100000,1712.6115,1712.6221
LF,512.862476,31250.0,32640.000000000004,1.2892991110859306,1712.8525,1712.8647,23750.0,31163.0,Echolocation,Nyctalus leisleri,0.281,0.578,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:46.852500000,2025-05-02 03:58:46.852500000,2025-05-02 03:58:46.864700000,1712.8525,1712.8647
LF,513.309984,31250.0,32640.000000000004,0.987098764210752,1713.3065000000001,1713.3178,26328.0,32936.0,Echolocation,Nyctalus leisleri,0.256,0.45,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:58:47.306500000,2025-05-02 03:58:47.306500000,2025-05-02 03:58:47.317800000,1713.3065000000001,1713.3178
LF,513.451256,31250.0,31680.0,1.6456446728290854,1713.4495,1713.4604,26328.0,33220.0,Echolocation,Nyctalus leisleri,0.337,0.559,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:58:47.449500000,2025-05-02 03:58:47.449500000,2025-05-02 03:58:47.460400000,1713.4495,1713.4604
LF,513.59116,31250.0,32640.000000000004,0.9396570486853102,1713.5884999999998,1713.5976,26328.0,33787.0,Echolocation,Eptesicus serotinus,0.299,0.532,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:47.588499999,2025-05-02 03:58:47.588499999,2025-05-02 03:58:47.597600000,1713.5884999999998,1713.5976
LF,513.834336,31250.0,30720.0,2.415402156992457,1713.8274999999999,1713.8378,27187.0,33398.0,Echolocation,Eptesicus serotinus,0.228,0.464,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:47.827499999,2025-05-02 03:58:47.827499999,2025-05-02 03:58:47.837800000,1713.8274999999999,1713.8378
LF,514.073516,31250.0,30720.0,1.1064117373220863,1714.0705,1714.0807,25468.0,33714.0,Echolocation,Nyctalus leisleri,0.18,0.376,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:58:48.070500000,2025-05-02 03:58:48.070500000,2025-05-02 03:58:48.080700000,1714.0705,1714.0807
LF,514.206816,23437.5,26880.000000000004,2.3456053015852127,1714.2005,1714.2102,24609.0,30848.0,Echolocation,Eptesicus serotinus,0.199,0.402,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:48.200500000,2025-05-02 03:58:48.200500000,2025-05-02 03:58:48.210200000,1714.2005,1714.2102
LF,514.33452,23437.5,27839.999999999996,2.799089464412023,1714.3305,1714.3416,24609.0,31867.0,Echolocation,Eptesicus serotinus,0.274,0.518,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:48.330500000,2025-05-02 03:58:48.330500000,2025-05-02 03:58:48.341600000,1714.3305,1714.3416
LF,514.458396,31250.0,32640.000000000004,1.8310826083026364,1714.4575,1714.4687,27187.0,33795.0,Echolocation,Nyctalus leisleri,0.392,0.627,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:48.457500000,2025-05-02 03:58:48.457500000,2025-05-02 03:58:48.468700000,1714.4575,1714.4687
LF,514.477668,23437.5,29760.0,-2.0340563704421117,1714.4745,1714.4868999999999,23750.0,29424.0,Echolocation,Nyctalus leisleri,0.308,0.436,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:58:48.474500000,2025-05-02 03:58:48.474500000,2025-05-02 03:58:48.486899999,1714.4745,1714.4868999999999
LF,514.606188,31250.0,30720.0,1.3108692116989191,1714.6045,1714.6167,23750.0,30417.0,Echolocation,Nyctalus leisleri,0.264,0.483,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:48.604500000,2025-05-02 03:58:48.604500000,2025-05-02 03:58:48.616700000,1714.6045,1714.6167
LF,514.723076,31250.0,30720.0,2.313117561784398,1714.7175,1714.7285000000002,27187.0,32648.0,Echolocation,Nyctalus leisleri,0.393,0.524,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:58:48.717500000,2025-05-02 03:58:48.717500000,2025-05-02 03:58:48.728500000,1714.7175,1714.7285000000002
LF,514.853656,31250.0,27839.999999999996,6.540185497872102,1714.8495,1714.8608,26328.0,33473.0,Echolocation,Eptesicus serotinus,0.295,0.605,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:48.849500000,2025-05-02 03:58:48.849500000,2025-05-02 03:58:48.860800000,1714.8495,1714.8608
LF,514.984164,23437.5,28800.0,2.5088552244878852,1714.9765,1714.9881,26328.0,32130.0,Echolocation,Nyctalus leisleri,0.264,0.507,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:48.976500000,2025-05-02 03:58:48.976500000,2025-05-02 03:58:48.988100000,1714.9765,1714.9881
LF,515.10352,31250.0,33600.0,2.1182282240237873,1715.0974999999999,1715.1094,26328.0,33505.0,Echolocation,Nyctalus leisleri,0.375,0.629,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:49.097499999,2025-05-02 03:58:49.097499999,2025-05-02 03:58:49.109400000,1715.0974999999999,1715.1094
LF,515.249472,31250.0,27839.999999999996,8.949956042344393,1715.2424999999998,1715.2530000000002,26328.0,34110.0,Echolocation,Eptesicus serotinus,0.362,0.655,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:49.242499999,2025-05-02 03:58:49.242499999,2025-05-02 03:58:49.253000000,1715.2424999999998,1715.2530000000002
LF,515.36968,31250.0,33600.0,3.0597840504947245,1715.3685,1715.3802,27187.0,33007.0,Echolocation,Nyctalus leisleri,0.439,0.612,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:49.368500000,2025-05-02 03:58:49.368500000,2025-05-02 03:58:49.380200000,1715.3685,1715.3802
LF,515.496632,31250.0,28800.0,7.452371690979572,1715.4924999999998,1715.5036,27187.0,35261.0,Echolocation,Nyctalus leisleri,0.384,0.685,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:58:49.492499999,2025-05-02 03:58:49.492499999,2025-05-02 03:58:49.503600000,1715.4924999999998,1715.5036
LF,515.522684,31250.0,25920.0,1.7058739949157768,1715.5205,1715.5303,24609.0,30496.0,Echolocation,Nyctalus leisleri,0.251,0.515,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:49.520500000,2025-05-02 03:58:49.520500000,2025-05-02 03:58:49.530300000,1715.5205,1715.5303
LF,515.61934,31250.0,27839.999999999996,8.665071783257229,1715.6115,1715.6227,26328.0,33096.0,Echolocation,Nyctalus leisleri,0.306,0.631,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:49.611500000,2025-05-02 03:58:49.611500000,2025-05-02 03:58:49.622700000,1715.6115,1715.6227
LF,515.745408,31250.0,27839.999999999996,13.745707179843432,1715.7365,1715.7482,26328.0,35061.0,Echolocation,Eptesicus serotinus,0.341,0.688,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:49.736500000,2025-05-02 03:58:49.736500000,2025-05-02 03:58:49.748200000,1715.7365,1715.7482
LF,515.863216,23437.5,27839.999999999996,13.660565296530702,1715.8525,1715.8634,26328.0,36079.0,Echolocation,Eptesicus serotinus,0.496,0.685,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:49.852500000,2025-05-02 03:58:49.852500000,2025-05-02 03:58:49.863400000,1715.8525,1715.8634
LF,516.081752,23437.5,27839.999999999996,15.303562498896008,1716.0705,1716.0839999999998,25468.0,34587.0,Echolocation,Eptesicus serotinus,0.436,0.604,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:58:50.070500000,2025-05-02 03:58:50.070500000,2025-05-02 03:58:50.083999999,1716.0705,1716.0839999999998
