,datetime_UTC,site_name,recover_folder,audiomoth_num,sd_card_num,file_path,file_metadata,file_status,audiomoth_temperature,audiomoth_battery,sample_rate,audiomoth_artist_ID,file_duration,Deployment notes
713,2025-01-18 16:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_164000.WAV,Recorded at 16:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -1.5C.,Usable for detection,-1.5C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
714,2025-01-18 16:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_165000.WAV,Recorded at 16:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -1.5C.,Usable for detection,-1.5C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
715,2025-01-18 17:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_170000.WAV,Recorded at 17:00:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -1.7C.,Usable for detection,-1.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
716,2025-01-18 17:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_171000.WAV,Recorded at 17:10:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -1.2C.,Usable for detection,-1.2C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
717,2025-01-18 17:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_172000.WAV,Recorded at 17:20:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -1.0C.,Usable for detection,-1.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
718,2025-01-18 17:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_173000.WAV,Recorded at 17:30:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -0.6C.,Usable for detection,-0.6C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
719,2025-01-18 17:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_174000.WAV,Recorded at 17:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -0.7C.,Usable for detection,-0.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
720,2025-01-18 17:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_175000.WAV,Recorded at 17:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was -0.7C.,Usable for detection,-0.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
721,2025-01-18 18:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_180000.WAV,Recorded at 18:00:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 0.6C.,Usable for detection, 0.6C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
722,2025-01-18 18:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_181000.WAV,Recorded at 18:10:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 0.7C.,Usable for detection, 0.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
723,2025-01-18 18:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_182000.WAV,Recorded at 18:20:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 1.2C.,Usable for detection, 1.2C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
724,2025-01-18 18:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_183000.WAV,Recorded at 18:30:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 1.4C.,Usable for detection, 1.4C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
725,2025-01-18 18:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_184000.WAV,Recorded at 18:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 2.0C.,Usable for detection, 2.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
726,2025-01-18 18:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_185000.WAV,Recorded at 18:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 2.0C.,Usable for detection, 2.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
727,2025-01-18 19:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_190000.WAV,Recorded at 19:00:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 2.3C.,Usable for detection, 2.3C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
728,2025-01-18 19:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_191000.WAV,Recorded at 19:10:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 2.0C.,Usable for detection, 2.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
729,2025-01-18 19:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_192000.WAV,Recorded at 19:20:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 2.6C.,Usable for detection, 2.6C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
730,2025-01-18 19:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_193000.WAV,Recorded at 19:30:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 2.8C.,Usable for detection, 2.8C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
731,2025-01-18 19:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_194000.WAV,Recorded at 19:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 2.9C.,Usable for detection, 2.9C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
732,2025-01-18 19:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_195000.WAV,Recorded at 19:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 3.3C.,Usable for detection, 3.3C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
733,2025-01-18 20:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_200000.WAV,Recorded at 20:00:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 3.6C.,Usable for detection, 3.6C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
734,2025-01-18 20:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_201000.WAV,Recorded at 20:10:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 3.6C.,Usable for detection, 3.6C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
735,2025-01-18 20:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_202000.WAV,Recorded at 20:20:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 4.0C.,Usable for detection, 4.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
736,2025-01-18 20:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_203000.WAV,Recorded at 20:30:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 4.4C.,Usable for detection, 4.4C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
737,2025-01-18 20:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_204000.WAV,Recorded at 20:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 5.2C.,Usable for detection, 5.2C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
738,2025-01-18 20:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_205000.WAV,Recorded at 20:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 6.3C.,Usable for detection, 6.3C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
739,2025-01-18 21:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_210000.WAV,Recorded at 21:00:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 6.1C.,Usable for detection, 6.1C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
740,2025-01-18 21:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_211000.WAV,Recorded at 21:10:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 6.0C.,Usable for detection, 6.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
741,2025-01-18 21:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_212000.WAV,Recorded at 21:20:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 6.1C.,Usable for detection, 6.1C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
742,2025-01-18 21:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_213000.WAV,Recorded at 21:30:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 6.0C.,Usable for detection, 6.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
743,2025-01-18 21:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_214000.WAV,Recorded at 21:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 7.5C.,Usable for detection, 7.5C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
744,2025-01-18 21:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_215000.WAV,Recorded at 21:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 8.7C.,Usable for detection, 8.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
745,2025-01-18 22:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_220000.WAV,Recorded at 22:00:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 10.7C.,Usable for detection,10.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
746,2025-01-18 22:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_221000.WAV,Recorded at 22:10:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 10.7C.,Usable for detection,10.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
747,2025-01-18 22:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_222000.WAV,Recorded at 22:20:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 16.3C.,Usable for detection,16.3C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
748,2025-01-18 22:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_223000.WAV,Recorded at 22:30:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 14.4C.,Usable for detection,14.4C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
749,2025-01-18 22:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_224000.WAV,Recorded at 22:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 13.9C.,Usable for detection,13.9C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
750,2025-01-18 22:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_225000.WAV,Recorded at 22:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 16.0C.,Usable for detection,16.0C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
751,2025-01-18 23:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_230000.WAV,Recorded at 23:00:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 16.4C.,Usable for detection,16.4C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
752,2025-01-18 23:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_231000.WAV,Recorded at 23:10:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 14.5C.,Usable for detection,14.5C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
753,2025-01-18 23:20:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_232000.WAV,Recorded at 23:20:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 11.5C.,Usable for detection,11.5C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
754,2025-01-18 23:30:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_233000.WAV,Recorded at 23:30:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 10.7C.,Usable for detection,10.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
755,2025-01-18 23:40:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_234000.WAV,Recorded at 23:40:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 12.1C.,Usable for detection,12.1C,3.8V,192000,AudioMoth 242A260463FACFE7,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
756,2025-01-18 23:50:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250118_235000.WAV,Recorded at 23:50:00 18/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 9.6C.,Usable for detection, 9.6C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
757,2025-01-19 00:00:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250119_000000.WAV,Recorded at 00:00:00 19/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 8.7C.,Usable for detection, 8.7C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
758,2025-01-19 00:10:00,Telephone Field,recover-20250127,L,22,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250119_001000.WAV,Recorded at 00:10:00 19/01/2025 (UTC) by AudioMoth 242A260463FACFE7 at medium gain while battery was 3.8V and temperature was 7.9C.,Usable for detection, 7.9C,3.8V,192000,AudioMoth 242A260463FACFE7,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
