Manually-Verified Phonic Group	peak_frequency	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	51840.0	21.143991252818083	1466.2615	1466.2667	30625	77809	Myotis mystacinus	0.015	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	514	Waveform 1	1
HF	55680.0	25.210574783936742	1466.2635	1466.269	54687	65140	Pipistrellus pygmaeus	0.044	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	515	Waveform 1	1
HF	53760.0	19.211952651207994	1466.4765	1466.482	30625	84020	Myotis mystacinus	0.017	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	516	Waveform 1	1
HF	53760.0	13.509926938829125	1466.6625	1466.6743	55546	61972	Pipistrellus pygmaeus	0.033	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	517	Waveform 1	1
HF	51840.0	10.938896452353104	1467.4715	1467.4772	32343	70666	Myotis mystacinus	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	518	Waveform 1	1
HF	48960.0	10.361809545334154	1482.0745	1482.0796	33203	75413	Myotis mystacinus	0.03	0.07	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	519	Waveform 1	1
LF	15360.0	10.561129570638249	1482.2705	1482.2787	13437	20656	Nyctalus leisleri	0.021	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	520	Waveform 1	1
LF	41280.0	11.685856056625664	1492.0695	1492.0767	29765	42903	Myotis daubentonii	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	521	Waveform 1	1
HF	47040.0	15.410769158042296	1492.1735	1492.1804	48671	58675	Pipistrellus pipistrellus	0.032	0.058	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	522	Waveform 1	1
HF	48960.0	13.6006120100124	1492.3785	1492.3841	48671	59807	Pipistrellus pipistrellus	0.035	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	523	Waveform 1	1
HF	52800.0	11.603076252052896	1492.3805	1492.3906	53828	59135	Pipistrellus pygmaeus	0.047	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	524	Waveform 1	1
LF	20160.0	11.96862884040165	1492.4445	1492.4512	15156	28513	Plecotus auritus	0.04	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	525	Waveform 1	1
HF	41280.0	19.732123420747318	1492.5995	1492.6059	29765	48928	Myotis bechsteinii	0.006	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	526	Waveform 1	1
HF	48000.0	11.953527075524498	1492.6015	1492.6074	48671	56144	Pipistrellus pipistrellus	0.019	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	527	Waveform 1	1
LF	41280.0	11.708966444353578	1492.7095	1492.7177	30625	43538	Myotis bechsteinii	0.005	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	528	Waveform 1	1
HF	49920.0	13.76841286627992	1492.9115	1492.9189	50390	57888	Pipistrellus pygmaeus	0.059	0.076	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	529	Waveform 1	1
LF	41280.0	15.728432068822167	1493.0235	1493.03	27187	41585	Myotis nattereri	0.005	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	530	Waveform 1	1
HF	51840.0	20.13105772231292	1493.2295	1493.2354	51250	59203	Pipistrellus pipistrellus	0.019	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	531	Waveform 1	1
HF	55680.0	11.860135290569092	1493.2305	1493.2387	56406	62383	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	532	Waveform 1	1
HF	43200.0	21.04001097901749	1493.5625	1493.5688	31484	53643	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	533	Waveform 1	1
HF	48000.0	12.60218866296382	1493.7885	1493.7946	49531	58484	Pipistrellus pipistrellus	0.029	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	534	Waveform 1	1
HF	45120.0	17.475114941755624	1494.1065	1494.1123	29765	53715	Myotis daubentonii	0.009	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	535	Waveform 1	1
LF	22080.0	16.41301988302006	1494.3255	1494.3347	21171	25987	Plecotus austriacus	0.025	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	536	Waveform 1	1
LF	22080.0	11.554366016297449	1494.3365	1494.3463	16875	23710	Plecotus austriacus	0.013	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	537	Waveform 1	1
LF	18240.0	10.317034695228829	1500.2805	1500.2989	18593	21845	Nyctalus noctula	0.016	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	538	Waveform 1	1
HF	44160.0	16.94469120633898	1500.9515	1500.9576	30625	54522	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	539	Waveform 1	1
HF	48000.0	11.813052241913557	1500.9575	1500.9625	48671	54416	Pipistrellus pipistrellus	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	540	Waveform 1	1
HF	41280.0	10.84553806452002	1501.0535	1501.0596	29765	49014	Myotis bechsteinii	0.005	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	541	Waveform 1	1
LF	41280.0	13.901808998817254	1501.0585	1501.0646	29765	44741	Myotis daubentonii	0.011	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	542	Waveform 1	1
HF	47040.0	13.369769764906849	1501.3395	1501.3461	46953	55830	Pipistrellus pipistrellus	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	543	Waveform 1	1
HF	40320.0	13.571816944542366	1501.5645	1501.5704	29765	47088	Myotis daubentonii	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	544	Waveform 1	1
HF	47040.0	13.061130067509184	1501.7735	1501.78	47812	53753	Pipistrellus pipistrellus	0.013	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	545	Waveform 1	1
HF	48000.0	13.547521508996576	1502.4195	1502.4254	49531	54439	Pipistrellus pipistrellus	0.035	0.057	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	546	Waveform 1	1
HF	41280.0	13.383766640653816	1502.5315	1502.5379	28906	50972	Myotis daubentonii	0.011	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	547	Waveform 1	1
HF	47040.0	12.633392606618852	1502.7415	1502.7485	48671	54830	Pipistrellus pipistrellus	0.015	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	548	Waveform 1	1
HF	40320.0	10.282308146922505	1503.0045	1503.0104	33203	53588	Myotis brandtii	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	549	Waveform 1	1
HF	47040.0	14.63756784973887	1503.1505	1503.1578	48671	53543	Pipistrellus pipistrellus	0.013	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	550	Waveform 1	1
LF	21120.0	14.295296028206794	1507.7785	1507.7848	16875	29833	Plecotus austriacus	0.071	0.096	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	551	Waveform 1	1
HF	53760.0	11.450861652208191	1511.6865	1511.6916	53828	62879	Pipistrellus pygmaeus	0.021	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	552	Waveform 1	1
LF	22080.0	13.995847419184742	1512.1925	1512.1993	18593	29331	Plecotus austriacus	0.067	0.097	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	553	Waveform 1	1
HF	53760.0	15.865360308525773	1512.3445	1512.349	53828	64584	Pipistrellus pipistrellus	0.019	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	554	Waveform 1	1
HF	47040.0	13.783143715254775	1512.3465	1512.3518	33203	69233	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	555	Waveform 1	1
HF	48960.0	13.015496714807917	1512.4395	1512.4446	32343	79191	Myotis mystacinus	0.017	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	556	Waveform 1	1
LF	20160.0	11.058936012345008	1519.3325	1519.3476	19453	24297	Nyctalus noctula	0.024	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	557	Waveform 1	1
LF	21120.0	11.548342527194407	1519.3405	1519.3518	21171	25206	Nyctalus leisleri	0.015	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	558	Waveform 1	1
HF	48960.0	10.982848078197042	1521.5425	1521.548	33203	71601	Myotis brandtii	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	559	Waveform 1	1
HF	57600.0	15.55428304687965	1521.9545	1521.963	56406	66493	Pipistrellus pygmaeus	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	560	Waveform 1	1
HF	47040.0	18.26599475506808	1522.0405	1522.0458	27187	65591	Myotis nattereri	0.019	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	561	Waveform 1	1
HF	55680.0	15.36690670682617	1522.0405	1522.0476	54687	62287	Pipistrellus pygmaeus	0.033	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	562	Waveform 1	1
HF	47040.0	19.097918315358086	1522.0405	1522.0462	31484	78014	Myotis mystacinus	0.014	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	563	Waveform 1	1
LF	20160.0	12.217818791052087	1523.0915	1523.1011	19453	24915	Plecotus austriacus	0.025	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	564	Waveform 1	1
LF	20160.0	15.528683053354603	1523.4105	1523.4193	16875	29262	Plecotus austriacus	0.057	0.088	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	565	Waveform 1	1
LF	20160.0	11.090183107494136	1526.4215	1526.4297	16875	25424	Plecotus austriacus	0.032	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	566	Waveform 1	1
LF	20160.0	14.557281922523828	1539.3425	1539.3544	19453	24375	Nyctalus noctula	0.03	0.074	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	567	Waveform 1	1
LF	22080.0	21.00280282305924	1539.5575	1539.5641	18593	28960	Plecotus austriacus	0.071	0.094	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	568	Waveform 1	1
LF	22080.0	17.188948333124067	1539.5725	1539.5835	19453	23458	Nyctalus leisleri	0.015	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	569	Waveform 1	1
LF	20160.0	14.943122001323498	1542.3785	1542.3879	18593	24430	Plecotus austriacus	0.028	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	570	Waveform 1	1
HF	48960.0	11.585114695456816	1558.1405	1558.1453	32343	76272	Myotis bechsteinii	0.017	0.048	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	571	Waveform 1	1
LF	22080.0	17.092712271345306	1562.6135	1562.6223	20312	25892	Plecotus austriacus	0.038	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	572	Waveform 1	1
LF	22080.0	14.297937630356374	1565.9205	1565.9293	19453	26531	Plecotus austriacus	0.04	0.096	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	573	Waveform 1	1
LF	22080.0	14.934700735369915	1567.7595	1567.7657	17734	30906	Plecotus austriacus	0.057	0.074	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	574	Waveform 1	1
LF	20160.0	10.060056043744598	1581.8625	1581.8741	18593	23812	Nyctalus noctula	0.021	0.058	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	575	Waveform 1	1
HF	43200.0	11.29969998708874	1585.0085	1585.0148	30625	53771	Myotis bechsteinii	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	576	Waveform 1	1
LF	20160.0	11.79618465128318	1585.0525	1585.0623	16015	21499	Nyctalus noctula	0.031	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	577	Waveform 1	1
HF	41280.0	17.79466199089384	1585.6155	1585.6238	31484	51481	Myotis bechsteinii	0.012	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	578	Waveform 1	1
HF	41280.0	13.320047229946898	1585.8235	1585.8302	30625	50666	Myotis brandtii	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	579	Waveform 1	1
LF	17280.0	13.837474645654035	1587.6425	1587.6556	16875	22729	Nyctalus noctula	0.017	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	580	Waveform 1	1
LF	20160.0	13.544089408157634	1589.6135	1589.6228	18593	24379	Plecotus austriacus	0.025	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	581	Waveform 1	1
LF	20160.0	15.79101919192766	1592.2555	1592.2638	17734	25463	Plecotus austriacus	0.062	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	582	Waveform 1	1
HF	47040.0	10.297049994268813	1598.1565	1598.162	33203	67181	Myotis mystacinus	0.008	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	583	Waveform 1	1
HF	43200.0	10.248866429472468	1614.9115	1614.9182	30625	55382	Myotis brandtii	0.009	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	584	Waveform 1	1
HF	44160.0	16.458486800006845	1615.0195	1615.0263	31484	54767	Myotis brandtii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	585	Waveform 1	1
HF	42240.0	17.082234420759622	1615.7035	1615.7098	30625	55828	Myotis bechsteinii	0.009	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	586	Waveform 1	1
HF	43200.0	10.362607155251366	1615.7905	1615.7961	31484	51685	Myotis brandtii	0.01	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	587	Waveform 1	1
HF	43200.0	15.84552665076151	1616.0905	1616.0964	30625	51604	Myotis bechsteinii	0.008	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	588	Waveform 1	1
HF	45120.0	17.31115936441508	1616.1855	1616.1921	31484	56399	Myotis bechsteinii	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	589	Waveform 1	1
HF	41280.0	17.85288254424505	1616.3675	1616.3749	31484	56418	Myotis bechsteinii	0.013	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	590	Waveform 1	1
HF	52800.0	10.659722600124466	1616.4465	1616.4547	52968	58020	Pipistrellus pygmaeus	0.03	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	591	Waveform 1	1
HF	44160.0	12.775219839213586	1616.6495	1616.6548	31484	59501	Myotis brandtii	0.011	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	592	Waveform 1	1
HF	46080.0	19.578153116310176	1616.9955	1617.0024	30625	53658	Myotis bechsteinii	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	593	Waveform 1	1
HF	45120.0	16.153918095854834	1617.2425	1617.249	32343	53984	Myotis brandtii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	594	Waveform 1	1
LF	20160.0	13.685107812539476	1621.7695	1621.7772	16015	23690	Plecotus auritus	0.022	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	595	Waveform 1	1
LF	17280.0	10.11465711670565	1627.2275	1627.2512	16015	21780	Nyctalus noctula	0.023	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	596	Waveform 1	1
LF	20160.0	11.227843302466734	1628.1555	1628.168	19453	24621	Nyctalus noctula	0.036	0.075	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	597	Waveform 1	1
HF	43200.0	13.018198309198246	1630.0235	1630.0295	30625	52121	Myotis brandtii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	598	Waveform 1	1
HF	43200.0	15.493044554294482	1630.3015	1630.3079	30625	56784	Myotis brandtii	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	599	Waveform 1	1
HF	46080.0	13.725918483503188	1630.3055	1630.3111	46093	57245	Myotis brandtii	0.007	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	600	Waveform 1	1
HF	42240.0	14.142706814060393	1630.4055	1630.4113	29765	50528	Myotis daubentonii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	601	Waveform 1	1
HF	42240.0	10.437086120066182	1630.5015	1630.5078	31484	54058	Myotis brandtii	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	602	Waveform 1	1
HF	45120.0	11.877140340959157	1630.7035	1630.7103	30625	58695	Myotis bechsteinii	0.015	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	603	Waveform 1	1
HF	45120.0	21.93384998145269	1631.1055	1631.112	28906	52883	Myotis daubentonii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	604	Waveform 1	1
HF	45120.0	10.390235901729575	1631.7955	1631.8016	31484	51730	Myotis brandtii	0.008	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	605	Waveform 1	1
HF	43200.0	17.177241791187505	1631.8945	1631.9019	30625	49251	Myotis bechsteinii	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	606	Waveform 1	1
HF	48960.0	11.168545452564477	1631.8985	1631.9047	49531	57289	Pipistrellus pipistrellus	0.016	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	607	Waveform 1	1
HF	48000.0	10.835084672045072	1632.0525	1632.0583	49531	58619	Pipistrellus pipistrellus	0.024	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	608	Waveform 1	1
HF	48960.0	10.63624741764838	1632.3715	1632.3792	50390	55794	Pipistrellus pipistrellus	0.016	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	609	Waveform 1	1
LF	20160.0	11.385370118955205	1632.6215	1632.6289	13437	27155	Plecotus auritus	0.012	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	610	Waveform 1	1
HF	45120.0	12.207448628376556	1633.0315	1633.0374	30625	64741	Myotis brandtii	0.016	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	611	Waveform 1	1
LF	40320.0	10.220096201217515	1633.2695	1633.2753	26328	44551	Myotis nattereri	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	612	Waveform 1	1
HF	48960.0	13.97368018342885	1636.7435	1636.7488	34062	73893	Myotis mystacinus	0.015	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	613	Waveform 1	1
LF	22080.0	12.748226188079627	1643.4405	1643.4555	19453	24107	Nyctalus noctula	0.029	0.054	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	614	Waveform 1	1
LF	20160.0	14.20986363158444	1645.6095	1645.6169	17734	25892	Plecotus austriacus	0.061	0.094	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	615	Waveform 1	1
LF	20160.0	11.41803357817948	1649.7165	1649.7307	17734	21428	Nyctalus noctula	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	616	Waveform 1	1
LF	20160.0	16.12664882796695	1652.9705	1652.9789	16875	26274	Plecotus austriacus	0.059	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	617	Waveform 1	1
LF	20160.0	10.865062686393625	1664.5635	1664.575	16875	21997	Nyctalus noctula	0.018	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	618	Waveform 1	1
LF	20160.0	14.200724727022374	1667.5335	1667.5415	18593	25926	Plecotus austriacus	0.065	0.096	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	619	Waveform 1	1
LF	20160.0	13.905688696227084	1672.5515	1672.566	16875	23513	Nyctalus noctula	0.078	0.099	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	620	Waveform 1	1
LF	19200.0	11.45517716573104	1674.7485	1674.7637	16015	23791	Nyctalus noctula	0.04	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	621	Waveform 1	1
LF	20160.0	10.42784268672337	1676.8835	1676.8915	15156	23024	Plecotus auritus	0.02	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	622	Waveform 1	1
LF	21120.0	17.77291278254235	1679.3415	1679.3479	17734	28652	Plecotus austriacus	0.031	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	623	Waveform 1	1
LF	21120.0	14.277630151510772	1681.2435	1681.255	20312	24427	Nyctalus leisleri	0.014	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	624	Waveform 1	1
LF	20160.0	13.850169894749108	1691.8365	1691.8449	17734	25368	Plecotus austriacus	0.052	0.089	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	625	Waveform 1	1
LF	22080.0	10.612382582768058	1692.9125	1692.9194	17734	27105	Plecotus austriacus	0.055	0.087	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	626	Waveform 1	1
HF	47040.0	11.72875694140962	1693.2065	1693.2127	35781	62539	Myotis brandtii	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	627	Waveform 1	1
HF	45120.0	13.779599644708576	1694.0155	1694.0217	30625	56388	Myotis brandtii	0.016	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	628	Waveform 1	1
HF	52800.0	10.355905376683465	1694.8385	1694.8453	52109	58460	Pipistrellus pygmaeus	0.03	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	629	Waveform 1	1
HF	43200.0	12.775814158813606	1694.8385	1694.8445	30625	57030	Myotis brandtii	0.015	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	630	Waveform 1	1
HF	45120.0	13.965962844822752	1695.0305	1695.0363	30625	57780	Myotis brandtii	0.012	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	631	Waveform 1	1
HF	48960.0	11.77436515843544	1695.4805	1695.4872	48671	57281	Pipistrellus pipistrellus	0.027	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	632	Waveform 1	1
HF	48960.0	12.684288957579785	1695.7165	1695.7236	49531	55023	Pipistrellus pipistrellus	0.025	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	633	Waveform 1	1
LF	20160.0	11.958719509263494	1699.7075	1699.7166	16875	23667	Plecotus austriacus	0.026	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	634	Waveform 1	1
HF	40320.0	11.73927337464206	1704.8565	1704.862	30625	63847	Myotis brandtii	0.017	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	635	Waveform 1	1
HF	48000.0	18.40616025369692	1705.0685	1705.0749	46953	55939	Pipistrellus pipistrellus	0.04	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	636	Waveform 1	1
HF	48960.0	11.98373004136807	1705.2855	1705.2907	50390	55937	Pipistrellus pipistrellus	0.017	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	637	Waveform 1	1
HF	44160.0	13.85630163533066	1705.5925	1705.598	30625	52309	Myotis bechsteinii	0.01	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	638	Waveform 1	1
HF	48960.0	15.187264818052157	1705.8145	1705.8212	50390	56015	Pipistrellus pipistrellus	0.031	0.053	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	639	Waveform 1	1
HF	48960.0	19.3471777561524	1706.0205	1706.0298	48671	54721	Pipistrellus pipistrellus	0.018	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	640	Waveform 1	1
