Manually-Verified Phonic Group	peak_frequency	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
LF	25920.0	12.083590038019569	1658.0515	1658.0755	24609	28890	Nyctalus leisleri	0.182	0.321	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5758	Waveform 1	1
LF	26880.0	19.447909490220717	1658.2935	1658.3052	25468	35929	Eptesicus serotinus	0.428	0.672	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5759	Waveform 1	1
LF	25920.0	1.474301878601552	1658.3305	1658.3465	23750	27005	Nyctalus leisleri	0.44	0.528	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5760	Waveform 1	1
LF	25920.0	9.417313853388125	1658.4825	1658.5025	24609	28785	Nyctalus leisleri	0.31	0.404	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5761	Waveform 1	1
LF	25920.0	29.74938546718334	1658.5775	1658.5926	23750	36323	Eptesicus serotinus	0.485	0.665	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5762	Waveform 1	1
LF	25920.0	5.588473282724942	1658.6575	1658.6729	24609	29677	Nyctalus leisleri	0.308	0.473	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5763	Waveform 1	1
LF	26880.0	25.19397198585925	1658.7315	1658.7428	24609	40720	Eptesicus serotinus	0.599	0.74	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5764	Waveform 1	1
HF	51840.0	7.658734867041991	1658.7345	1658.7422	50390	62509	Pipistrellus pygmaeus	0.148	0.265	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5765	Waveform 1	1
LF	26880.0	13.631014393020912	1658.8155	1658.8304	24609	31361	Eptesicus serotinus	0.253	0.604	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5766	Waveform 1	1
LF	27840.0	14.771492351055771	1658.8785	1658.8893	25468	41597	Eptesicus serotinus	0.612	0.724	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5767	Waveform 1	1
LF	26880.0	10.537166272631948	1658.9775	1658.9938	24609	31405	Nyctalus leisleri	0.254	0.456	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5768	Waveform 1	1
LF	28800.0	8.41862584882051	1659.0165	1659.0253	25468	39991	Eptesicus serotinus	0.511	0.687	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5769	Waveform 1	1
LF	28800.0	12.800683544671037	1659.1225	1659.1304	24609	44031	Eptesicus serotinus	0.585	0.714	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5770	Waveform 1	1
LF	28800.0	12.573049646328911	1659.1995	1659.2039	23750	42328	Plecotus auritus	0.382	0.653	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5771	Waveform 1	1
LF	26880.0	12.804146197638644	1659.2545	1659.258	22031	41942	Plecotus auritus	0.524	0.679	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5772	Waveform 1	1
LF	25920.0	4.50439652259589	1659.2815	1659.3	23750	27027	Nyctalus leisleri	0.229	0.34	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5773	Waveform 1	1
LF	25920.0	5.588236824207234	1659.2945	1659.3003	23750	36346	Plecotus austriacus	0.125	0.28	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5774	Waveform 1	1
LF	25920.0	0.8232198971651206	1659.4485	1659.4657	24609	28703	Nyctalus leisleri	0.197	0.321	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5775	Waveform 1	1
LF	25920.0	10.4620680651534	1659.5825	1659.6025	23750	29120	Nyctalus leisleri	0.214	0.441	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5776	Waveform 1	1
LF	28800.0	18.10957851469905	1659.6485	1659.6613	26328	41755	Eptesicus serotinus	0.338	0.671	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5777	Waveform 1	1
LF	24960.0	6.137836313236785	1659.7245	1659.7535	22890	27958	Nyctalus noctula	0.165	0.271	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5778	Waveform 1	1
LF	25920.0	24.59951151560979	1659.8645	1659.8789	23750	35588	Eptesicus serotinus	0.503	0.627	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5779	Waveform 1	1
LF	26880.0	27.05722932007272	1660.1175	1660.1348	22890	39544	Eptesicus serotinus	0.514	0.678	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5780	Waveform 1	1
HF	53760.0	8.096858121191852	1660.1205	1660.1345	50390	62701	Pipistrellus pygmaeus	0.123	0.228	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5781	Waveform 1	1
LF	25920.0	3.014065662470988	1660.3345	1660.3509	23750	28304	Nyctalus leisleri	0.144	0.283	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5782	Waveform 1	1
LF	24960.0	15.47222401246811	1660.3875	1660.4015	23750	34230	Eptesicus serotinus	0.392	0.558	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5783	Waveform 1	1
LF	27840.0	26.96178379613524	1660.7495	1660.7677	22890	33884	Eptesicus serotinus	0.354	0.577	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5784	Waveform 1	1
LF	25920.0	13.624968083395908	1661.0245	1661.0418	22890	30547	Eptesicus serotinus	0.261	0.551	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5785	Waveform 1	1
LF	26880.0	23.53671686784047	1661.3835	1661.4023	22031	31919	Eptesicus serotinus	0.311	0.623	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5786	Waveform 1	1
LF	25920.0	20.88712593457652	1661.6045	1661.6197	23750	32801	Eptesicus serotinus	0.31	0.58	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5787	Waveform 1	1
LF	25920.0	14.992741420254037	1661.7675	1661.7817	23750	32106	Eptesicus serotinus	0.284	0.598	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5788	Waveform 1	1
LF	25920.0	3.75803127534354	1661.8575	1661.8752	24609	29205	Nyctalus leisleri	0.154	0.267	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5789	Waveform 1	1
LF	25920.0	15.864077373426111	1662.0015	1662.016	23750	28707	Nyctalus leisleri	0.175	0.323	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5790	Waveform 1	1
LF	25920.0	10.005128946892958	1662.1385	1662.1571	24609	28656	Nyctalus leisleri	0.304	0.417	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5791	Waveform 1	1
LF	25920.0	9.341848035835577	1662.2335	1662.256	22890	30349	Eptesicus serotinus	0.132	0.334	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5792	Waveform 1	1
LF	25920.0	7.73400614287274	1662.5285	1662.5488	23750	29689	Nyctalus leisleri	0.2	0.409	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5793	Waveform 1	1
LF	24000.0	18.350781526859254	1662.6325	1662.6543	22031	31007	Eptesicus serotinus	0.237	0.491	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5794	Waveform 1	1
LF	35520.0	2.0325207455459	1662.8045	1662.814	34062	40948	Eptesicus serotinus	0.083	0.2	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5795	Waveform 1	1
LF	24960.0	7.35633409680595	1662.8995	1662.9188	22031	28918	Nyctalus noctula	0.16	0.415	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5796	Waveform 1	1
LF	25920.0	8.456384710482235	1663.0675	1663.0881	24609	29561	Nyctalus leisleri	0.202	0.31	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5797	Waveform 1	1
LF	24960.0	7.239837523263437	1663.1245	1663.1446	23750	28606	Nyctalus leisleri	0.196	0.309	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5798	Waveform 1	1
LF	24960.0	4.611160548057603	1663.2655	1663.2867	23750	28803	Nyctalus leisleri	0.146	0.261	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5799	Waveform 1	1
LF	24000.0	12.427729590921054	1663.2965	1663.3184	22031	30839	Nyctalus noctula	0.333	0.529	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5800	Waveform 1	1
LF	24960.0	15.399481974427358	1663.4935	1663.5122	22890	29909	Nyctalus leisleri	0.15	0.373	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5801	Waveform 1	1
LF	36480.0	1.5001787273206657	1663.5255	1663.5335	32343	39631	Eptesicus serotinus	0.116	0.215	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5802	Waveform 1	1
LF	24000.0	6.6628637674774405	1663.7515	1663.7714	22890	29732	Eptesicus serotinus	0.127	0.34	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5803	Waveform 1	1
LF	25920.0	2.124928309429557	1663.8125	1663.8298	24609	29115	Nyctalus leisleri	0.185	0.303	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5804	Waveform 1	1
LF	24000.0	16.703720849846782	1664.0275	1664.0508	22031	30184	Nyctalus noctula	0.206	0.425	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5805	Waveform 1	1
LF	24960.0	9.033922674773612	1664.2705	1664.2978	23750	28317	Nyctalus leisleri	0.102	0.209	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5806	Waveform 1	1
LF	24000.0	12.959202412564869	1664.6575	1664.6788	22031	27862	Nyctalus leisleri	0.188	0.423	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5807	Waveform 1	1
LF	25920.0	6.484037784066191	1664.7345	1664.7519	24609	28709	Nyctalus leisleri	0.339	0.441	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5808	Waveform 1	1
LF	35520.0	1.923564742704421	1665.2305	1665.2389	29765	36653	Eptesicus serotinus	0.125	0.223	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5809	Waveform 1	1
LF	24960.0	4.348481956439471	1666.0735	1666.0956	22890	27478	Nyctalus noctula	0.111	0.269	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5810	Waveform 1	1
LF	25920.0	8.002871611131287	1666.2935	1666.3091	24609	29173	Nyctalus leisleri	0.276	0.4	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5811	Waveform 1	1
LF	25920.0	4.053771754633717	1666.5095	1666.5259	25468	28655	Nyctalus leisleri	0.362	0.47	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5812	Waveform 1	1
LF	24960.0	5.4505781162623865	1666.7625	1666.7815	23750	28741	Nyctalus leisleri	0.225	0.395	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5813	Waveform 1	1
LF	24960.0	4.387951537365368	1666.8995	1666.9144	23750	28158	Nyctalus leisleri	0.138	0.307	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5814	Waveform 1	1
LF	25920.0	8.668129436411554	1667.0235	1667.0392	24609	30697	Nyctalus leisleri	0.246	0.553	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5815	Waveform 1	1
LF	24960.0	6.18144582790325	1667.2895	1667.3089	23750	29232	Nyctalus leisleri	0.225	0.377	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5816	Waveform 1	1
LF	25920.0	8.460820163558695	1667.5295	1667.546	23750	30443	Nyctalus leisleri	0.23	0.441	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5817	Waveform 1	1
LF	24960.0	8.39721656481845	1667.7925	1667.8161	23750	29178	Nyctalus leisleri	0.15	0.343	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5818	Waveform 1	1
LF	25920.0	14.36632504386509	1668.1565	1668.1721	23750	30177	Nyctalus leisleri	0.205	0.494	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5819	Waveform 1	1
LF	25920.0	12.295446295334546	1668.2975	1668.3118	23750	31738	Eptesicus serotinus	0.227	0.505	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5820	Waveform 1	1
LF	24960.0	9.80414477387049	1668.5405	1668.5562	24609	29860	Nyctalus leisleri	0.208	0.434	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5821	Waveform 1	1
LF	27840.0	1.0094531755059477	1668.5735	1668.5867	28046	32667	Nyctalus leisleri	0.162	0.273	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5822	Waveform 1	1
LF	25920.0	5.353500693163504	1668.7125	1668.7324	25468	31378	Eptesicus serotinus	0.158	0.361	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5823	Waveform 1	1
LF	24960.0	15.324930221684308	1668.7885	1668.8088	22890	30272	Nyctalus noctula	0.143	0.403	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5824	Waveform 1	1
LF	26880.0	5.476580247894455	1668.8665	1668.8798	25468	32405	Eptesicus serotinus	0.237	0.547	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5825	Waveform 1	1
LF	25920.0	0.8784511627557072	1668.9695	1668.9858	23750	28203	Nyctalus leisleri	0.282	0.439	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5826	Waveform 1	1
LF	26880.0	2.720906312289641	1669.0095	1669.0217	25468	31634	Nyctalus leisleri	0.238	0.514	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5827	Waveform 1	1
LF	24000.0	9.729458522213308	1669.0465	1669.0668	22890	28099	Nyctalus leisleri	0.187	0.353	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5828	Waveform 1	1
LF	24960.0	2.757293516041363	1669.1325	1669.15	24609	28055	Nyctalus leisleri	0.321	0.467	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5829	Waveform 1	1
LF	25920.0	1.45755125343671	1669.1675	1669.1821	24609	30953	Nyctalus leisleri	0.116	0.223	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5830	Waveform 1	1
LF	25920.0	8.39067585948202	1669.2575	1669.2734	24609	32860	Eptesicus serotinus	0.341	0.525	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5831	Waveform 1	1
LF	24960.0	4.780781140325424	1669.3015	1669.322	23750	28566	Nyctalus leisleri	0.144	0.291	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5832	Waveform 1	1
LF	25920.0	3.441264172740301	1669.4135	1669.4259	24609	30157	Nyctalus leisleri	0.333	0.599	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5833	Waveform 1	1
LF	24960.0	4.206848043671237	1669.5295	1669.5456	22890	28968	Nyctalus leisleri	0.208	0.488	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5834	Waveform 1	1
LF	24960.0	5.098736008047766	1669.6215	1669.6383	24609	29771	Nyctalus leisleri	0.198	0.345	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5835	Waveform 1	1
LF	26880.0	5.692535626768716	1669.6695	1669.6835	25468	30814	Nyctalus leisleri	0.236	0.578	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5836	Waveform 1	1
LF	35520.0	1.763199676205485	1669.7505	1669.7588	33203	39863	Eptesicus serotinus	0.099	0.244	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5837	Waveform 1	1
LF	28800.0	1.5477572604290335	1669.8535	1669.8696	27187	32082	Nyctalus leisleri	0.126	0.256	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5838	Waveform 1	1
LF	24960.0	4.975360393337192	1669.8885	1669.9065	23750	30143	Nyctalus leisleri	0.135	0.356	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5839	Waveform 1	1
LF	25920.0	0.7724474172067165	1669.9275	1669.9398	25468	30319	Nyctalus leisleri	0.245	0.46	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5840	Waveform 1	1
LF	26880.0	4.702964208540326	1670.0615	1670.0748	25468	31745	Eptesicus serotinus	0.263	0.573	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5841	Waveform 1	1
LF	25920.0	11.790247263248135	1670.1995	1670.2148	24609	31233	Eptesicus serotinus	0.272	0.609	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5842	Waveform 1	1
LF	26880.0	8.633816475761046	1670.3395	1670.3526	25468	30005	Nyctalus leisleri	0.335	0.587	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5843	Waveform 1	1
LF	26880.0	8.960982736505823	1670.4635	1670.4776	24609	30276	Nyctalus leisleri	0.228	0.49	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5844	Waveform 1	1
LF	26880.0	4.737023301218376	1670.5715	1670.5826	25468	31908	Nyctalus leisleri	0.375	0.643	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5845	Waveform 1	1
LF	26880.0	7.330123543064237	1670.6775	1670.6901	25468	34366	Eptesicus serotinus	0.441	0.593	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5846	Waveform 1	1
LF	26880.0	7.345131909905055	1670.7375	1670.7516	26328	31109	Nyctalus leisleri	0.377	0.62	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5847	Waveform 1	1
LF	27840.0	4.863045984058084	1670.7875	1670.7969	26328	33027	Nyctalus leisleri	0.391	0.653	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5848	Waveform 1	1
LF	27840.0	2.666975999044623	1670.8885	1670.8979	26328	33546	Nyctalus leisleri	0.266	0.572	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5849	Waveform 1	1
LF	27840.0	1.6639748242566446	1671.0915	1671.0998	25468	32832	Eptesicus serotinus	0.269	0.446	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5850	Waveform 1	1
LF	26880.0	12.88215219413966	1671.1685	1671.1889	25468	30638	Nyctalus leisleri	0.265	0.499	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5851	Waveform 1	1
LF	27840.0	3.281157787568322	1671.2955	1671.3055	26328	34589	Eptesicus serotinus	0.337	0.613	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5852	Waveform 1	1
LF	25920.0	3.57174073450044	1671.5695	1671.5878	23750	28994	Nyctalus leisleri	0.112	0.283	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5853	Waveform 1	1
LF	28800.0	9.949708254792467	1671.8345	1671.8519	25468	32037	Eptesicus serotinus	0.216	0.479	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5854	Waveform 1	1
LF	26880.0	7.844916085059086	1671.8595	1671.8776	25468	29159	Nyctalus leisleri	0.167	0.258	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5855	Waveform 1	1
LF	26880.0	8.330728291034058	1671.9695	1671.9892	26328	30840	Nyctalus leisleri	0.239	0.374	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5856	Waveform 1	1
LF	26880.0	9.140517212370208	1672.0825	1672.0984	25468	29994	Nyctalus leisleri	0.225	0.331	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5857	Waveform 1	1
LF	26880.0	12.39282179896806	1672.1925	1672.207	25468	32284	Eptesicus serotinus	0.298	0.523	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5858	Waveform 1	1
LF	26880.0	17.492971733406545	1672.2545	1672.2729	25468	30695	Nyctalus leisleri	0.316	0.488	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5859	Waveform 1	1
HF	50880.0	2.39606558240228	1672.2675	1672.2857	50390	54587	Pipistrellus pygmaeus	0.128	0.254	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5860	Waveform 1	1
LF	26880.0	3.801633014510431	1672.4435	1672.4596	24609	30025	Nyctalus leisleri	0.26	0.422	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5861	Waveform 1	1
LF	25920.0	4.977797690222363	1672.5225	1672.5438	24609	28635	Nyctalus leisleri	0.145	0.248	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5862	Waveform 1	1
LF	25920.0	7.057014201427137	1672.6685	1672.6828	24609	31331	Nyctalus leisleri	0.3	0.582	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5863	Waveform 1	1
LF	26880.0	16.317656424359367	1672.7995	1672.8183	25468	30163	Nyctalus leisleri	0.34	0.446	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5864	Waveform 1	1
LF	25920.0	13.551115488573968	1673.0845	1673.1047	24609	30227	Nyctalus leisleri	0.129	0.213	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5865	Waveform 1	1
LF	26880.0	8.627515452905573	1673.2385	1673.2558	25468	31267	Eptesicus serotinus	0.196	0.466	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5866	Waveform 1	1
LF	27840.0	8.863422448307073	1673.3045	1673.3179	25468	31829	Nyctalus leisleri	0.436	0.565	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5867	Waveform 1	1
LF	27840.0	2.158968226097628	1673.3825	1673.4008	26328	30280	Nyctalus leisleri	0.122	0.209	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5868	Waveform 1	1
LF	26880.0	9.174067637986433	1673.5085	1673.5232	25468	31986	Nyctalus leisleri	0.311	0.512	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5869	Waveform 1	1
LF	27840.0	2.4240970282467997	1673.5455	1673.5559	27187	32552	Nyctalus leisleri	0.225	0.394	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5870	Waveform 1	1
LF	26880.0	15.643896206489163	1673.6575	1673.6745	25468	30641	Nyctalus leisleri	0.334	0.54	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5871	Waveform 1	1
LF	35520.0	1.7125439799866684	1673.7495	1673.7559	32343	39659	Barbastellus barbastellus	0.13	0.285	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5872	Waveform 1	1
LF	25920.0	15.75251153313972	1673.8745	1673.8891	24609	31589	Nyctalus leisleri	0.381	0.619	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5873	Waveform 1	1
LF	25920.0	13.017298810334372	1674.0825	1674.0991	24609	30085	Nyctalus leisleri	0.399	0.563	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5874	Waveform 1	1
LF	26880.0	15.673574521604278	1674.2475	1674.2653	23750	31934	Eptesicus serotinus	0.221	0.511	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5875	Waveform 1	1
LF	27840.0	12.81561122939253	1674.3475	1674.3635	26328	30892	Nyctalus leisleri	0.367	0.489	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5876	Waveform 1	1
LF	25920.0	14.22625733989561	1674.5985	1674.6127	24609	31742	Nyctalus leisleri	0.332	0.537	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5877	Waveform 1	1
LF	27840.0	9.7618697918396	1674.7045	1674.7167	25468	33599	Nyctalus leisleri	0.294	0.602	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5878	Waveform 1	1
LF	26880.0	7.512617448590293	1674.8345	1674.8476	25468	33763	Eptesicus serotinus	0.251	0.522	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5879	Waveform 1	1
LF	26880.0	14.212436717448965	1675.0035	1675.021	25468	30533	Nyctalus leisleri	0.278	0.435	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5880	Waveform 1	1
LF	25920.0	2.975822316730445	1675.0335	1675.0515	23750	28461	Nyctalus leisleri	0.136	0.292	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5881	Waveform 1	1
LF	25920.0	13.283995255845394	1675.1795	1675.1954	24609	31648	Nyctalus leisleri	0.315	0.539	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5882	Waveform 1	1
LF	27840.0	7.551141988865798	1675.2605	1675.2785	27187	32249	Nyctalus leisleri	0.18	0.318	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	5883	Waveform 1	1
