,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
156625,LF,1601.179636,21484.375,21120.0,0.8168502287391054,1601.1775,1601.1869,14296,21070,Nyctalus noctula,0.019,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156626,LF,1601.200536,100585.9375,95040.0,-0.5905069450858121,1601.1975,1601.2284,93359,111215,Rhinolophus hipposideros,0.042,0.042,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156627,HF,1601.214576,77148.4375,75840.0,-0.5739284812528004,1601.2075,1601.2478,68437,82404,Rhinolophus ferrumequinum,0.03,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156628,LF,1601.240956,21484.375,22080.0,2.754225472662678,1601.2395,1601.2451,14296,33294,Plecotus auritus,0.03,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156630,LF,1601.262204,102539.0625,95040.0,-0.1503680623494324,1601.2475,1601.2739,93359,111217,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156632,LF,1601.280464,100585.9375,95040.0,0.5363741603866176,1601.2635,1601.2966,93359,111480,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156635,LF,1601.312152,97656.25,95040.0,-0.807419294902928,1601.3105,1601.3392,93359,111456,Rhinolophus hipposideros,0.039,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156641,HF,1601.346632,45898.4375,47040.0,2.2372059862740894,1601.3425,1601.3508,46093,50753,Pipistrellus pipistrellus,0.067,0.071,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156643,LF,1601.368772,101562.5,95040.0,0.7899779009337888,1601.3505,1601.3805,93359,111606,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156646,LF,1601.399948,34179.6875,41280.0,1.266281838088514,1601.3975,1601.4039,29765,42218,Eptesicus serotinus,0.008,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156649,LF,1601.420416,98632.8125,94080.0,1.373559529744692,1601.4145,1601.447,93359,112114,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156651,LF,1601.438536,97656.25,95040.0,-0.7871986956484558,1601.4375,1601.4704,93359,111996,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156652,LF,1601.462236,92773.4375,95040.0,0.5228322386308839,1601.4615,1601.4947,93359,111545,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156653,LF,1601.482644,28320.3125,28800.0,2.964220773940634,1601.4795,1601.4861,27187,41954,Eptesicus serotinus,0.005,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156655,LF,1601.508696,104492.1875,95040.0,-0.0321426643086055,1601.4965,1601.5272,93359,111269,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156656,LF,1601.532016,111328.125,95040.0,0.2577820964417455,1601.5265,1601.5594,93359,112163,Rhinolophus hipposideros,0.05,0.05,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156658,LF,1601.548296,29296.875,29760.0,0.7872799056626862,1601.5395,1601.5512,28046,34763,Eptesicus serotinus,0.02,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156659,LF,1601.576732,97656.25,95040.0,-0.5565327443088872,1601.5505,1601.5815,93359,111639,Rhinolophus hipposideros,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156661,LF,1601.59116,96679.6875,95040.0,0.706315734470168,1601.5715,1601.6028,93359,111064,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156665,LF,1601.639052,100585.9375,95040.0,-0.0046216543541685,1601.6165,1601.6467,93359,111665,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156671,LF,1601.660412,109375.0,95040.0,0.6556585041806778,1601.6525,1601.6839,93359,111279,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156673,LF,1601.686436,97656.25,95040.0,0.2207537655911909,1601.6855,1601.7185,93359,112173,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156674,LF,1601.729424,108398.4375,95040.0,1.1160771046985611,1601.7035,1601.7366,93359,112489,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156675,LF,1601.748328,93750.0,94080.0,-0.1568661361103828,1601.7195,1601.7488,93359,110971,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156681,LF,1601.78152,106445.3125,95040.0,0.0566534585587569,1601.7745,1601.805,93359,111217,Rhinolophus hipposideros,0.045,0.045,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156684,LF,1601.815076,96679.6875,93120.0,-0.346986092613706,1601.7965,1601.8253,93359,111375,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156690,LF,1601.863772,29296.875,31680.0,2.2631573753531984,1601.8515,1601.8651,28906,34410,Eptesicus serotinus,0.027,0.05,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156692,LF,1601.902504,99609.375,95040.0,-1.0077362807715375,1601.8905,1601.9196,93359,111190,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156694,LF,1601.931868,96679.6875,95040.0,-0.4221096370318303,1601.9125,1601.9423,93359,111096,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156697,LF,1601.952892,95703.125,94080.0,0.5714841322105815,1601.9355,1601.9619,93359,111222,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156699,LF,1601.97756,21484.375,22080.0,0.7534181036093461,1601.9765,1601.9816,15156,32696,Plecotus auritus,0.021,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156705,HF,1602.011296,71289.0625,70080.0,-1.208397663353591,1602.0015,1602.0346,68437,78984,Rhinolophus ferrumequinum,0.051,0.051,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156709,LF,1602.03664,102539.0625,95040.0,0.0993359110184077,1602.0115,1602.0418,93359,111846,Rhinolophus hipposideros,0.047,0.047,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156712,LF,1602.07974,98632.8125,95040.0,1.294855152201137,1602.0785,1602.1103,93359,111971,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156715,LF,1602.110852,108398.4375,95040.0,-0.7991355353152491,1602.1105,1602.1405,93359,111264,Rhinolophus hipposideros,0.039,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156716,HF,1602.131364,76171.875,70080.0,-0.219157851596159,1602.1175,1602.1537,68437,81399,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156717,LF,1602.153248,107421.875,95040.0,0.4911324047183341,1602.1295,1602.1594,93359,110957,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156719,LF,1602.169132,99609.375,95040.0,1.805967818453111,1602.1415,1602.1711,93359,110509,Rhinolophus hipposideros,0.044,0.044,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156724,LF,1602.198536,102539.0625,95040.0,-0.3646589782670408,1602.1925,1602.2204,93359,111593,Rhinolophus hipposideros,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156728,LF,1602.224344,19531.25,21120.0,1.066368235672046,1602.2215,1602.2284,15156,26466,Plecotus auritus,0.046,0.056,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156733,LF,1602.280844,103515.625,95040.0,-0.3245211822026169,1602.2785,1602.3083,93359,111083,Rhinolophus hipposideros,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156736,LF,1602.322588,100585.9375,95040.0,-0.3714629025309929,1602.3075,1602.3371,93359,111327,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156738,LF,1602.347928,108398.4375,95040.0,1.3606896816224625,1602.3225,1602.3552,93359,111437,Rhinolophus hipposideros,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156739,LF,1602.373292,96679.6875,95040.0,-0.0744677696455687,1602.3565,1602.3835,93359,110460,Rhinolophus hipposideros,0.048,0.048,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156740,LF,1602.39526,105468.75,95040.0,0.3834990195476989,1602.3745,1602.4047,93359,110762,Rhinolophus hipposideros,0.046,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156744,LF,1602.44518,108398.4375,94080.0,0.9073346598790882,1602.4285,1602.4583,93359,110380,Rhinolophus hipposideros,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156746,LF,1602.486484,104492.1875,95040.0,-0.8919154304187781,1602.4675,1602.4941,93359,111050,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156748,LF,1602.499984,105468.75,94080.0,0.7368943085884354,1602.4865,1602.5186,93359,110900,Rhinolophus hipposideros,0.069,0.069,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156753,LF,1602.547232,100585.9375,95040.0,0.3554491094113415,1602.5195,1602.549,93359,110924,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156762,HF,1602.578832,46875.0,47040.0,1.513038133406939,1602.5745,1602.5826,44375,48280,Pipistrellus pipistrellus,0.043,0.049,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156766,LF,1602.629196,95703.125,95040.0,1.1065684862225864,1602.6185,1602.6507,93359,112517,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156767,HF,1602.645256,37109.375,43200.0,0.8017158691394001,1602.6435,1602.6488,33203,45657,Myotis daubentonii,0.009,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156769,LF,1602.686196,105468.75,95040.0,0.677147624444383,1602.6735,1602.7037,93359,111258,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156770,HF,1602.70784,39062.5,42240.0,0.3157950864592407,1602.7065,1602.7158,39218,46240,Pipistrellus nathusii,0.01,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156772,LF,1602.748536,18554.6875,22080.0,0.5213627997365284,1602.7445,1602.752,15156,24150,Plecotus auritus,0.023,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156775,LF,1602.787888,98632.8125,95040.0,-0.2221137346926597,1602.7735,1602.8038,93359,111689,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156777,LF,1602.825684,103515.625,94080.0,0.1316637349237713,1602.8075,1602.8349,93359,111485,Rhinolophus hipposideros,0.046,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156778,HF,1602.8513,75195.3125,72960.0,0.3720591059845571,1602.8235,1602.8601,68437,82663,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156780,LF,1602.864132,28320.3125,28800.0,1.021491238311637,1602.8605,1602.8693,27187,35610,Eptesicus serotinus,0.011,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156781,LF,1602.883212,105468.75,95040.0,-0.4074321209743182,1602.8705,1602.8971,93359,111018,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156783,LF,1602.897156,30273.4375,34560.0,0.0846778486071345,1602.8965,1602.9029,28046,38542,Eptesicus serotinus,0.007,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156784,LF,1602.914632,100585.9375,95040.0,0.27591789481354,1602.9135,1602.9472,93359,111759,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156786,HF,1602.930032,45898.4375,46080.0,1.2069384431119283,1602.9275,1602.9374,39218,46756,Pipistrellus nathusii,0.012,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156788,LF,1602.949024,110351.5625,95040.0,0.9260298190189326,1602.9465,1602.9806,93359,111484,Rhinolophus hipposideros,0.058,0.058,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156790,LF,1602.977124,28320.3125,27839.999999999996,1.3272015006556752,1602.9715,1602.9801,28046,38613,Eptesicus serotinus,0.011,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156791,LF,1602.994164,95703.125,95040.0,0.3036339520198713,1602.9755,1603.0069,93359,111351,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156794,LF,1603.027724,102539.0625,95040.0,-1.0911647465615368,1602.9995,1603.0303,93359,111722,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156796,LF,1603.046188,102539.0625,94080.0,0.0676007289192806,1603.0305,1603.0595,93359,111041,Rhinolophus hipposideros,0.056,0.056,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156800,HF,1603.060252,48828.125,47040.0,3.4804950672374355,1603.0575,1603.0627,43515,57577,Myotis bechsteinii,0.012,0.047,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156803,LF,1603.076256,18554.6875,19200.0,1.4619693713741342,1603.0745,1603.0798,13437,29959,Plecotus auritus,0.021,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156805,LF,1603.120288,106445.3125,95040.0,0.6836833416872746,1603.1065,1603.1374,93359,111442,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156808,HF,1603.141104,76171.875,79680.0,-0.0027363745893621,1603.1385,1603.177,68437,82474,Rhinolophus ferrumequinum,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156809,LF,1603.1543,99609.375,95040.0,0.1991827535243065,1603.1415,1603.1707,93359,111529,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156811,LF,1603.173884,107421.875,95040.0,-0.3423929609095859,1603.1565,1603.1847,93359,111281,Rhinolophus hipposideros,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156812,LF,1603.200056,103515.625,95040.0,0.5956942105922534,1603.1765,1603.2048,93359,110449,Rhinolophus hipposideros,0.047,0.047,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156820,LF,1603.237832,100585.9375,94080.0,0.3469976215863894,1603.2375,1603.272,93359,112098,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156822,HF,1603.2624,73242.1875,72960.0,0.2299954217307884,1603.2585,1603.2966,68437,81592,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156827,LF,1603.317732,100585.9375,95040.0,0.5874311968353965,1603.3145,1603.3461,93359,111234,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156830,LF,1603.362284,100585.9375,95040.0,0.2150066558303096,1603.3505,1603.3843,93359,112311,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156831,LF,1603.377928,96679.6875,95040.0,0.6306912553734584,1603.3765,1603.4108,93359,112442,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156832,HF,1603.398696,50781.25,52800.00000000001,0.6477090221152638,1603.3905,1603.4028,50390,57670,Pipistrellus pipistrellus,0.019,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156836,LF,1603.44324,24414.0625,24960.0,1.852440316034732,1603.4395,1603.4464,24609,35912,Plecotus austriacus,0.015,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156839,LF,1603.475536,105468.75,95040.0,0.1003795091336618,1603.4665,1603.4914,93359,110786,Rhinolophus hipposideros,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156843,LF,1603.520736,35156.25,36480.0,-0.046748204192763,1603.5175,1603.5258,33203,37702,Barbastellus barbastellus,0.025,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156849,HF,1603.554332,42968.75,47040.0,2.9543091241894928,1603.5515,1603.5611,43515,48106,Pipistrellus pipistrellus,0.066,0.074,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156850,LF,1603.57314,105468.75,94080.0,0.4958740082375185,1603.5515,1603.5853,93359,111534,Rhinolophus hipposideros,0.051,0.051,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156853,LF,1603.59544,93750.0,95040.0,0.8097747842384455,1603.5725,1603.605,93359,112031,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156858,LF,1603.616076,97656.25,95040.0,0.3445268426293923,1603.5995,1603.6303,93359,111729,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156860,LF,1603.637292,101562.5,95040.0,-0.0925586723584341,1603.6205,1603.6475,93359,111321,Rhinolophus hipposideros,0.042,0.042,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156862,LF,1603.665408,110351.5625,94080.0,0.0868088539116624,1603.6605,1603.6958,93359,111683,Rhinolophus hipposideros,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156863,HF,1603.698528,81054.6875,72000.0,-0.4037150345670647,1603.6795,1603.7186,68437,82433,Rhinolophus ferrumequinum,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156864,LF,1603.684644,99609.375,95040.0,-0.7018129617835612,1603.6835,1603.7145,93359,111795,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156869,LF,1603.728424,111328.125,94080.0,1.5108488947222345,1603.7195,1603.7472,93359,110977,Rhinolophus hipposideros,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156870,LF,1603.74842,97656.25,95040.0,0.797684468598759,1603.7375,1603.7641,93359,111094,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156873,LF,1603.776116,102539.0625,95040.0,0.7981427420907876,1603.7475,1603.7797,93359,111419,Rhinolophus hipposideros,0.052,0.052,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156875,LF,1603.79208,108398.4375,95040.0,0.3022762015623706,1603.7765,1603.8074,93359,111536,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156879,LF,1603.815428,98632.8125,95040.0,-0.4186263822765591,1603.8115,1603.8433,93359,111931,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156881,LF,1603.839024,103515.625,94080.0,-0.2598349553702775,1603.8325,1603.8626,93359,111672,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156884,LF,1603.858248,26367.1875,27839.999999999996,3.6238513191959383,1603.8575,1603.8656,27187,36031,Eptesicus serotinus,0.01,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156887,HF,1603.877108,78125.0,77760.0,0.6338443359942875,1603.8745,1603.9121,68437,82402,Rhinolophus ferrumequinum,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156890,LF,1603.910504,94726.5625,94080.0,-0.5030260744165036,1603.8975,1603.9256,93359,110273,Rhinolophus hipposideros,0.053,0.053,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156891,LF,1603.932864,103515.625,94080.0,-1.2954697451855282,1603.9105,1603.9382,93359,110961,Rhinolophus hipposideros,0.029,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156893,LF,1603.950576,104492.1875,95040.0,0.5255818033531167,1603.9345,1603.9658,93359,111394,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156896,LF,1603.968376,101562.5,95040.0,0.7127412584043085,1603.9525,1603.984,93359,111700,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156897,LF,1604.008016,23437.5,24000.0,-1.583361468371339,1604.0015,1604.011,23750,29179,Nyctalus leisleri,0.029,0.071,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156903,LF,1604.038116,102539.0625,95040.0,0.5050203142051229,1604.0365,1604.0733,93359,111592,Rhinolophus hipposideros,0.046,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156905,LF,1604.059576,18554.6875,19200.0,0.5172704283139966,1604.0485,1604.0624,14296,17379,Nyctalus noctula,0.022,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156909,HF,1604.084208,77148.4375,76800.0,-0.0745512584420463,1604.0585,1604.0954,68437,82516,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
156913,LF,1604.10084,97656.25,95040.0,0.0605675235510251,1604.0805,1604.1156,93359,112357,Rhinolophus hipposideros,0.029,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
