,KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
557,LF,95040.0,0.45744048708455215,1224.9175,1224.9498,93359,109857,Rhinolophus hipposideros,0.101,0.101,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
558,LF,24000.0,1.695104366320018,1226.6115,1226.6224,24609,31254,Nyctalus leisleri,0.033,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
559,HF,42240.0,1.2064591695296285,1229.2975,1229.3037,38359,45766,Barbastellus barbastellus,0.076,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
560,LF,27840.0,1.9086982452246675,1233.9685,1233.9774,27187,34309,Eptesicus serotinus,0.049,0.096,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
561,HF,51840.0,1.0686430189367937,1234.8455,1234.8556,50390,54988,Pipistrellus pipistrellus,0.165,0.201,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
562,LF,24960.0,2.100365699671414,1236.0565,1236.0608,25468,42823,Plecotus austriacus,0.033,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
563,HF,48000.0,2.741939727636924,1238.0625,1238.0688,47812,55298,Pipistrellus pipistrellus,0.102,0.109,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
564,HF,44160.0,1.6568003819804296,1244.0735,1244.0905,42656,46687,Pipistrellus nathusii,0.056,0.11,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
565,LF,27840.0,2.2714447622127603,1244.1005,1244.1091,26328,32905,Eptesicus serotinus,0.094,0.184,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
566,LF,95040.0,0.14440379964084635,1244.3245,1244.3601,93359,111509,Rhinolophus hipposideros,0.094,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
567,HF,42240.0,2.8062464205026383,1244.8885,1244.8979,40078,46257,Barbastellus barbastellus,0.043,0.112,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
568,LF,20160.0,0.805484925335064,1248.6785,1248.6892,14296,19549,Nyctalus noctula,0.052,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
569,HF,72960.0,0.20366314806168181,1249.0245,1249.0638,68437,81725,Rhinolophus ferrumequinum,0.082,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
570,LF,24000.0,2.9909238217502883,1250.3055,1250.3197,23750,28858,Nyctalus leisleri,0.132,0.283,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
571,LF,30720.0,1.782035262428849,1252.0255,1252.0355,28046,33298,Eptesicus serotinus,0.047,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
572,LF,23040.0,1.252376518429815,1253.3785,1253.3957,22031,24792,Nyctalus leisleri,0.054,0.098,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
573,LF,20160.0,1.5786370180653622,1255.3415,1255.3458,14296,34225,Plecotus auritus,0.063,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
574,LF,26880.0,1.0337859412468589,1257.3175,1257.3302,25468,30700,Nyctalus leisleri,0.126,0.265,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
575,LF,35520.0,0.03861840856588194,1257.7805,1257.7929,34062,37590,Pipistrellus nathusii,0.106,0.208,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
576,HF,40320.0,0.23490267886458038,1259.3595,1259.3704,38359,42323,Pipistrellus nathusii,0.103,0.128,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
577,LF,35520.0,1.9935431195354876,1263.4005,1263.4133,35781,39494,Pipistrellus nathusii,0.056,0.101,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
578,LF,27840.0,0.8899500682025039,1263.7245,1263.7402,27187,31740,Eptesicus serotinus,0.071,0.132,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
579,LF,24000.0,0.4065731294051142,1267.7575,1267.7782,22890,26024,Nyctalus leisleri,0.115,0.171,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
580,HF,48000.0,1.1379803620081244,1270.9135,1270.9197,47812,60331,Pipistrellus pipistrellus,0.089,0.104,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
581,HF,44160.0,2.531854732045726,1271.1795,1271.1898,42656,50190,Pipistrellus pipistrellus,0.042,0.08,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
582,HF,42240.0,3.114338024436049,1273.0065,1273.0179,36640,41717,Pipistrellus nathusii,0.062,0.111,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
583,HF,39360.0,3.0113723382137687,1274.4455,1274.4562,37500,40862,Pipistrellus nathusii,0.084,0.109,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
584,LF,27840.0,0.3280622155310919,1274.7555,1274.7683,27187,32230,Eptesicus serotinus,0.058,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
585,LF,24000.0,0.21721869407403355,1275.5855,1275.5985,22890,27743,Nyctalus leisleri,0.074,0.16,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
586,LF,28800.0,1.765658159581056,1275.6985,1275.7053,28046,37225,Eptesicus serotinus,0.033,0.096,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
587,LF,95040.0,0.6624725483291148,1276.5395,1276.575,93359,111445,Rhinolophus hipposideros,0.099,0.099,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
588,HF,24960.0,0.0835567061624491,1278.6995,1278.7038,24609,46473,Plecotus austriacus,0.059,0.125,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
589,LF,26880.0,0.48445865829228,1279.0765,1279.0817,24609,42221,Plecotus austriacus,0.043,0.086,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
590,HF,49920.0,0.5675800118664052,1279.5145,1279.5257,48671,52982,Pipistrellus pipistrellus,0.083,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
591,LF,24000.0,1.2904842860560044,1279.5975,1279.6117,22890,26112,Nyctalus leisleri,0.081,0.131,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
592,LF,26880.0,1.5685890456411453,1280.6185,1280.6305,26328,30408,Nyctalus leisleri,0.047,0.101,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
593,HF,72960.0,0.15785566623256156,1282.0015,1282.0367,68437,79333,Rhinolophus ferrumequinum,0.08,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
594,LF,25920.0,0.8459414008608517,1282.9165,1282.9297,25468,30398,Eptesicus serotinus,0.039,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
595,LF,30720.0,2.4471234594654154,1287.8215,1287.8305,27187,34897,Eptesicus serotinus,0.052,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
596,HF,47040.0,1.6806198901033274,1288.3605,1288.3715,46093,49042,Pipistrellus pipistrellus,0.075,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
597,HF,72960.0,0.3374784804353882,1290.4845,1290.523,68437,82513,Rhinolophus ferrumequinum,0.1,0.1,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
598,LF,24000.0,2.026704429460224,1291.5615,1291.5751,22890,27405,Nyctalus leisleri,0.051,0.1,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
599,LF,95040.0,0.43191745659109554,1293.4515,1293.4856,93359,111312,Rhinolophus hipposideros,0.1,0.1,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
600,LF,30720.0,1.602721823143238,1296.2745,1296.2865,28906,34951,Eptesicus serotinus,0.061,0.101,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
601,HF,51840.0,1.9313810373072915,1296.5135,1296.5226,48671,56006,Pipistrellus pipistrellus,0.07,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
602,LF,31680.0,0.38552084225708905,1296.6025,1296.6153,29765,35527,Eptesicus serotinus,0.08,0.131,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
603,HF,48960.0,1.720252487399353,1301.1125,1301.12,47812,51977,Pipistrellus pipistrellus,0.183,0.2,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
604,HF,45120.0,0.24350018060599327,1303.2875,1303.2926,27187,48503,Plecotus auritus,0.04,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
605,HF,39360.0,1.1243179858803538,1306.9755,1306.9871,37500,41501,Pipistrellus nathusii,0.177,0.224,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
606,LF,94080.0,0.3661891837664136,1308.7385,1308.7726,93359,110968,Rhinolophus hipposideros,0.087,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
607,LF,94080.0,0.5756034220095329,1311.4055,1311.4383,93359,111044,Rhinolophus hipposideros,0.099,0.099,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
608,LF,22080.0,1.1658011188584327,1313.6435,1313.6608,19453,23580,Nyctalus noctula,0.049,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
609,LF,25920.0,1.2569920512856165,1315.1565,1315.1617,26328,37050,Plecotus auritus,0.042,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
610,LF,32640.0,0.907606323484347,1315.7125,1315.7213,28046,36907,Eptesicus serotinus,0.059,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
611,HF,40320.0,1.0765462476120398,1316.1355,1316.1475,39218,42205,Pipistrellus nathusii,0.083,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
612,LF,23040.0,1.2279302977189814,1316.3515,1316.37,22890,27365,Nyctalus leisleri,0.066,0.155,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
613,LF,23040.0,0.9205792406373005,1322.0015,1322.0186,21171,25856,Nyctalus leisleri,0.072,0.155,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
614,HF,44160.0,1.1599631864320057,1322.8905,1322.899,40937,44150,Pipistrellus nathusii,0.114,0.14,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
615,HF,46080.0,3.7460865736624553,1329.5375,1329.5466,43515,47619,Pipistrellus pipistrellus,0.099,0.127,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
616,HF,45120.0,11.481113732397867,1329.9035,1329.9091,39218,51105,Myotis daubentonii,0.097,0.203,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
617,HF,44160.0,3.435483007547252,1330.0065,1330.0112,38359,46221,Barbastellus barbastellus,0.178,0.203,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
618,HF,45120.0,1.5924134087389465,1330.2825,1330.2902,42656,47709,Pipistrellus nathusii,0.026,0.095,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
619,HF,43200.0,3.81294095911421,1330.5585,1330.5642,40078,51253,Pipistrellus nathusii,0.133,0.3,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
620,HF,44160.0,2.6821876477042017,1330.7485,1330.7543,35781,47886,Barbastellus barbastellus,0.17,0.322,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
621,HF,38400.0,2.612466732819512,1331.7945,1331.8031,34921,42954,Pipistrellus nathusii,0.209,0.385,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
622,HF,38400.0,1.4574350345628337,1332.0775,1332.0866,35781,41437,Barbastellus barbastellus,0.075,0.178,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
623,HF,39360.0,3.3451064359761733,1332.3745,1332.383,38359,45297,Pipistrellus nathusii,0.221,0.399,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
624,HF,47040.0,1.731620024667775,1332.8655,1332.8736,38359,48868,Pipistrellus nathusii,0.038,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
625,LF,26880.0,1.6178118289336338,1333.6205,1333.6292,25468,33764,Eptesicus serotinus,0.107,0.187,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
626,LF,24000.0,2.656036652984555,1335.7435,1335.7651,23750,26871,Nyctalus leisleri,0.107,0.165,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
627,LF,24000.0,4.738667256964753,1336.2685,1336.2844,22890,28444,Nyctalus leisleri,0.185,0.412,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
628,LF,36480.0,0.21602111335473811,1336.3505,1336.364,35781,39400,Pipistrellus nathusii,0.06,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
629,LF,24960.0,3.3528415676626215,1336.9305,1336.9445,23750,28520,Nyctalus leisleri,0.204,0.45,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
630,HF,47040.0,2.6730164390801865,1337.0475,1337.059,46093,54103,Pipistrellus pipistrellus,0.095,0.108,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
631,LF,24000.0,2.9084596537683707,1337.1315,1337.1464,22031,25838,Nyctalus leisleri,0.054,0.109,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
632,LF,24960.0,3.5172469223873195,1337.1935,1337.2144,23750,26764,Nyctalus leisleri,0.132,0.205,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
633,LF,20160.0,2.3895556224071988,1337.9815,1337.9862,14296,36026,Plecotus auritus,0.063,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
634,LF,24960.0,5.821562703407467,1339.4585,1339.4717,23750,28646,Nyctalus leisleri,0.266,0.481,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
635,LF,24960.0,4.64876900475944,1339.9925,1340.0049,23750,28514,Nyctalus leisleri,0.208,0.378,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
636,LF,24000.0,3.535976162734038,1340.5255,1340.5477,22890,25888,Nyctalus leisleri,0.06,0.13,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
637,LF,24960.0,0.34391980332084177,1342.7395,1342.7539,23750,28519,Nyctalus leisleri,0.037,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
638,LF,27840.0,0.5374418343777128,1343.7065,1343.7165,27187,33494,Eptesicus serotinus,0.103,0.207,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
639,LF,24960.0,1.418667596556853,1345.7685,1345.7804,23750,29324,Nyctalus leisleri,0.279,0.522,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
640,LF,26880.0,1.4602938836491757,1345.9045,1345.9158,24609,30335,Eptesicus serotinus,0.062,0.154,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
641,LF,26880.0,1.173706413499009,1346.9515,1346.9595,24609,37578,Plecotus austriacus,0.033,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
642,LF,26880.0,1.937787004332203,1346.9775,1346.9887,25468,31317,Nyctalus leisleri,0.255,0.499,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
643,LF,26880.0,1.1481980257907962,1347.4905,1347.5054,24609,29192,Eptesicus serotinus,0.048,0.123,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
644,LF,26880.0,1.7197753322703688,1348.1265,1348.1367,25468,31058,Nyctalus leisleri,0.033,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
645,LF,24000.0,3.023175789076835,1349.0375,1349.0587,22031,25267,Nyctalus leisleri,0.073,0.165,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
646,LF,21120.0,0.6310929209502286,1349.1235,1349.1299,14296,23713,Plecotus auritus,0.094,0.117,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
647,LF,23040.0,2.867522282284591,1349.5595,1349.5768,22031,27057,Nyctalus leisleri,0.229,0.383,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
648,LF,24000.0,0.31137149965836985,1349.7895,1349.8049,23750,27593,Nyctalus leisleri,0.047,0.086,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
649,LF,23040.0,2.335538494037002,1349.8405,1349.8601,22890,26166,Nyctalus leisleri,0.104,0.186,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
650,LF,24000.0,2.6436046468995795,1350.7645,1350.7851,22031,25655,Nyctalus leisleri,0.118,0.2,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
651,LF,31680.0,2.9113741920502747,1350.9765,1350.986,29765,37284,Eptesicus serotinus,0.114,0.166,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
652,LF,24000.0,1.1271973582903345,1360.3925,1360.4071,22890,26458,Nyctalus leisleri,0.05,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
653,LF,24000.0,0.31455072504124404,1360.9775,1360.9934,23750,27387,Nyctalus leisleri,0.046,0.08,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
654,LF,24000.0,3.0382291080676502,1361.0605,1361.0744,22890,28340,Nyctalus leisleri,0.414,0.607,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
655,LF,24000.0,2.189240137937585,1361.3285,1361.3435,22890,27724,Nyctalus leisleri,0.062,0.144,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
656,HF,51840.0,0.4976602774668101,1362.0015,1362.0169,49531,53483,Pipistrellus pipistrellus,0.062,0.08,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
657,LF,24000.0,3.435134601823308,1362.8175,1362.8365,22890,26744,Nyctalus leisleri,0.084,0.169,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
658,HF,42240.0,1.1067224601875554,1363.3505,1363.3603,39218,43773,Pipistrellus nathusii,0.052,0.092,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
659,LF,24000.0,3.876338953032354,1363.3695,1363.3836,22031,27072,Nyctalus leisleri,0.396,0.557,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
660,LF,24000.0,3.613935716758585,1364.1675,1364.1818,22890,28207,Nyctalus leisleri,0.368,0.635,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
661,LF,24000.0,2.7323789515353565,1364.7195,1364.7372,22890,26122,Nyctalus leisleri,0.044,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
662,LF,24000.0,0.4852089003135843,1365.1905,1365.2033,22031,27483,Nyctalus noctula,0.045,0.137,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
663,LF,23040.0,2.9089174293054283,1365.4155,1365.4382,21171,24633,Nyctalus noctula,0.056,0.11,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
664,HF,45120.0,2.2933753314027387,1366.3975,1366.4068,44375,48856,Pipistrellus pipistrellus,0.089,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
665,LF,23040.0,3.0669710209665797,1366.5975,1366.6214,22031,25676,Nyctalus leisleri,0.133,0.212,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
666,LF,24000.0,1.7436734396909217,1366.7355,1366.7433,23750,32770,Plecotus austriacus,0.039,0.08,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
667,LF,33600.0,0.59145186223347,1367.4285,1367.4391,29765,34839,Eptesicus serotinus,0.054,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
668,HF,47040.0,1.0400335251897987,1368.5675,1368.5752,45234,51824,Pipistrellus pipistrellus,0.114,0.125,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
669,HF,40320.0,0.7891922698747945,1370.3675,1370.3801,39218,42068,Pipistrellus nathusii,0.069,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
670,LF,35520.0,1.5930075458070734,1372.3325,1372.3477,34062,38171,Pipistrellus nathusii,0.063,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
671,LF,22080.0,0.5732280440869371,1372.7245,1372.7403,22031,26888,Nyctalus noctula,0.077,0.181,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
672,LF,39360.0,1.7196816701050845,1373.3315,1373.3389,34921,40350,Barbastellus barbastellus,0.045,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
673,LF,38400.0,0.5349393068132456,1376.6585,1376.6698,36640,40314,Pipistrellus nathusii,0.055,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
674,HF,32640.0,1.8436255900830425,1380.1675,1380.1725,30625,43102,Barbastellus barbastellus,0.04,0.108,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
675,LF,95040.0,1.1064884311763294,1380.5365,1380.5654,93359,110269,Rhinolophus hipposideros,0.087,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
676,LF,29760.0,0.17603892344254035,1382.6955,1382.7093,28906,32892,Eptesicus serotinus,0.082,0.168,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
677,LF,33600.0,1.3988951122111577,1382.8305,1382.8443,33203,37294,Pipistrellus nathusii,0.045,0.117,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
678,LF,24960.0,0.997932292930539,1384.7155,1384.7236,24609,33929,Eptesicus serotinus,0.062,0.159,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
679,LF,31680.0,2.094873929616854,1385.4835,1385.4908,28046,37412,Eptesicus serotinus,0.038,0.08,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
680,HF,45120.0,2.0395735572673805,1385.9225,1385.9294,36640,47534,Barbastellus barbastellus,0.04,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
681,LF,26880.0,1.19140165940982,1386.8295,1386.8458,25468,29968,Nyctalus leisleri,0.035,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
682,LF,26880.0,4.131434350930335,1388.1295,1388.1469,26328,29480,Nyctalus leisleri,0.315,0.394,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
683,LF,23040.0,1.1667287371755317,1392.0475,1392.0531,15156,32896,Plecotus auritus,0.096,0.116,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
684,LF,21120.0,1.1835500385499922,1395.7245,1395.7459,20312,22991,Nyctalus leisleri,0.062,0.109,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
685,LF,36480.0,0.1756694471923767,1396.1445,1396.1599,35781,38981,Pipistrellus nathusii,0.144,0.204,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
686,LF,32640.0,2.0784798491904968,1398.5035,1398.5136,31484,38955,Eptesicus serotinus,0.05,0.108,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
687,HF,45120.0,1.9762344517533734,1400.8175,1400.828,44375,46790,Pipistrellus pipistrellus,0.072,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
688,LF,95040.0,0.7383280351781484,1403.0555,1403.0902,93359,111181,Rhinolophus hipposideros,0.081,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
689,LF,23040.0,0.9912770102140822,1404.6805,1404.7035,20312,23594,Nyctalus noctula,0.106,0.173,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
690,LF,27840.0,0.21345179695261574,1406.2575,1406.2686,26328,31153,Nyctalus leisleri,0.033,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
691,HF,48000.0,1.40662496281848,1408.0065,1408.0245,47812,50396,Pipistrellus pipistrellus,0.082,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
692,LF,21120.0,0.9360124627871227,1408.7595,1408.7674,15156,22316,Plecotus auritus,0.053,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
693,LF,29760.0,0.8660108726538494,1409.6285,1409.6381,29765,36880,Eptesicus serotinus,0.048,0.086,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
