,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
78143,HF,1684.2179333333331,71250.0,71040.0,0.5900791777758359,1684.1835,1684.2184,68437,81650,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78144,HF,1684.2359666666666,79500.0,78720.0,-0.3484660651942581,1684.2065,1684.2417,68437,81212,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78145,HF,1684.2564,75000.0,70080.0,0.1635755758140332,1684.2355,1684.2711,68437,81754,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78146,HF,1684.2722333333334,74250.0,75840.0,-0.0969549817513096,1684.2705,1684.3031,68437,80953,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78147,HF,1684.308,70500.0,75840.0,-0.239396830061883,1684.2795,1684.318,68437,82219,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78148,LF,1684.3349333333333,21750.0,21120.0,0.9748533837325436,1684.3285,1684.3389,14296,21392,Nyctalus noctula,0.014,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78150,LF,1684.3778,27000.0,28800.0,0.7879379882183433,1684.3775,1684.3882,28046,35362,Eptesicus serotinus,0.011,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78151,HF,1684.4183666666668,71250.0,71040.0,-0.1374580036284741,1684.3845,1684.4223,68437,81825,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78152,HF,1684.407,82500.0,74880.0,-0.0151640976196299,1684.4065,1684.445,68437,82431,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78155,LF,1684.450833333333,32250.0,31680.0,1.0227958306241816,1684.4495,1684.458,29765,39715,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78156,HF,1684.4927666666667,76500.0,71040.0,0.084637479710675,1684.4895,1684.5264,68437,81874,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78157,LF,1684.5101333333334,24000.0,24000.0,0.5399147850728395,1684.5075,1684.5147,23750,32226,Plecotus austriacus,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78158,LF,1684.6050333333333,25500.0,24000.0,0.7940396867545356,1684.6025,1684.6098,24609,33664,Plecotus austriacus,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78159,HF,1684.6453666666666,75000.0,71040.0,-0.1456028927047595,1684.6095,1684.6488,68437,82406,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78160,HF,1684.6737666666668,72000.0,72000.0,0.5206423574214148,1684.6375,1684.6764,68437,82794,Rhinolophus ferrumequinum,0.026,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78166,HF,1684.7023,72750.0,72960.0,-0.2438590031941123,1684.6805,1684.7187,68437,82456,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78167,LF,1684.7187333333334,23250.0,25920.0,0.9813422297466644,1684.7125,1684.7231,24609,30727,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78168,HF,1684.8182,73500.0,70080.0,0.4664078869918215,1684.7875,1684.8238,68437,82653,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78172,LF,1684.8366666666666,24750.0,24960.0,0.2182901516353327,1684.8305,1684.84,24609,31394,Nyctalus leisleri,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78173,LF,1684.8809,26250.0,26880.000000000004,0.8399458895120036,1684.8795,1684.8856,26328,38315,Plecotus auritus,0.009,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78174,HF,1684.9437,81000.0,70080.0,-0.2104143961013391,1684.9345,1684.9713,68437,81080,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78176,LF,1685.0012666666669,24750.0,24960.0,0.321675866301968,1684.9995,1685.0064,24609,37645,Plecotus austriacus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78177,HF,1685.0368666666666,81000.0,70080.0,-0.0084403316313829,1685.0325,1685.0718,68437,82039,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78179,HF,1685.0664333333334,69000.0,75840.0,0.3332148217961067,1685.0615,1685.0944,68437,79915,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78181,LF,1685.1345666666666,30000.0,30720.0,-0.735738384635146,1685.1315,1685.1406,28906,35389,Eptesicus serotinus,0.011,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78184,HF,1685.1730666666667,68250.0,72000.0,0.0355444942230832,1685.1715,1685.2101,68437,82927,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78187,LF,1685.2154666666668,36750.0,39360.0,1.9667468054231632,1685.2105,1685.2247,36640,40338,Pipistrellus nathusii,0.032,0.061,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78189,LF,1685.2549,27750.0,32640.000000000004,0.3783610278043948,1685.2515,1685.2591,28906,39912,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78190,LF,1685.2848666666666,24750.0,23040.0,1.4379319731106113,1685.2825,1685.2923,22890,29735,Plecotus austriacus,0.008,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78192,HF,1685.3395,72000.0,74880.0,-0.3139268142833986,1685.3155,1685.355,68437,81949,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78193,LF,1685.3219,23250.0,24000.0,1.4787293597090658,1685.3205,1685.3266,24609,37933,Plecotus austriacus,0.022,0.051,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78194,LF,1685.3662333333334,24750.0,24960.0,1.453771487785205,1685.3635,1685.3706,24609,39013,Plecotus austriacus,0.008,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78195,HF,1685.4354,79500.0,73920.0,0.3084426849240862,1685.4205,1685.4551,68437,81559,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78197,HF,1685.4666333333332,74250.0,73920.0,0.7029094244460392,1685.4505,1685.4897,68437,81752,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78198,LF,1685.4562666666666,26250.0,26880.000000000004,1.4253320020902174,1685.4515,1685.4589,26328,35820,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78199,HF,1685.4884333333334,73500.0,77760.0,0.5095806739412228,1685.4595,1685.4999,68437,82432,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78200,HF,1685.4981,69750.0,69120.0,0.179234060521662,1685.4785,1685.5154,68437,81585,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78202,LF,1685.5229,31500.0,30720.0,-1.2310396875698817,1685.5185,1685.5321,29765,35936,Eptesicus serotinus,0.021,0.042,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78203,HF,1685.5596333333333,30750.0,28800.0,0.5837376166802142,1685.5555,1685.5612,28046,47736,Myotis nattereri,0.009,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78204,LF,1685.5956333333334,23250.0,25920.0,0.2472154608897626,1685.5845,1685.5972,23750,27790,Nyctalus leisleri,0.012,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78205,HF,1685.6912333333332,80250.0,71040.0,0.4210379961744462,1685.6535,1685.6921,68437,81858,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78206,LF,1685.676866666667,24000.0,24000.0,0.3003429809492454,1685.6765,1685.6848,24609,33498,Plecotus austriacus,0.008,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78208,HF,1685.7178666666666,39000.0,38400.0,0.3317744583071607,1685.7065,1685.7213,38359,42571,Pipistrellus nathusii,0.019,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78209,HF,1685.7527666666667,81000.0,71040.0,-0.0727003508851256,1685.7295,1685.7674,68437,81701,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78210,LF,1685.7391666666667,33750.0,28800.0,0.4696509911532454,1685.7375,1685.7445,29765,38585,Eptesicus serotinus,0.01,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78211,HF,1685.7928,76500.0,77760.0,0.2864093200601606,1685.7695,1685.8062,68437,81094,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78213,HF,1685.8178,51750.0,50880.0,2.8031366857570577,1685.8145,1685.8222,50390,59015,Pipistrellus pipistrellus,0.03,0.038,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78217,HF,1685.8408,80250.0,75840.0,-0.5584516146721176,1685.8275,1685.8637,68437,82278,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78218,LF,1685.8684666666666,23250.0,24000.0,1.6356622137165002,1685.8675,1685.8752,22890,30384,Plecotus austriacus,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78219,HF,1685.9375666666667,75000.0,76800.0,-0.2684041846587809,1685.8995,1685.9401,68437,82902,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78220,HF,1685.9509333333333,80250.0,75840.0,0.0526714079256547,1685.9155,1685.9529,68437,82489,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78221,LF,1685.9768333333334,33000.0,25920.0,0.2514341111647338,1685.9765,1685.9825,25468,38723,Plecotus austriacus,0.015,0.036,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78222,LF,1686.0083,24000.0,23040.0,-0.5384582595933429,1686.0015,1686.0092,22890,32583,Plecotus austriacus,0.007,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78223,LF,1686.0462666666667,24000.0,23040.0,1.008409605500892,1686.0345,1686.0524,20312,24295,Nyctalus leisleri,0.013,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78225,LF,1686.0847333333334,24750.0,24960.0,0.9644001237929152,1686.0815,1686.0916,23750,31160,Nyctalus leisleri,0.01,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78226,LF,1686.1038333333331,31500.0,30720.0,2.035928231854397,1686.1005,1686.107,28906,41724,Eptesicus serotinus,0.007,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78229,LF,1686.1437666666666,31500.0,29760.0,1.7378256138356103,1686.1425,1686.1534,29765,34674,Eptesicus serotinus,0.019,0.036,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78231,LF,1686.1743333333334,35250.0,28800.0,1.2987501346031138,1686.1715,1686.1785,28046,41436,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78233,LF,1686.2221333333334,25500.0,24960.0,0.7047259019574194,1686.2165,1686.2242,23750,32960,Plecotus austriacus,0.013,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78234,LF,1686.2413,27750.0,24960.0,-0.688674692494004,1686.2405,1686.2472,25468,36264,Plecotus austriacus,0.011,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78236,LF,1686.2718,25500.0,25920.0,2.1368976779607345,1686.2705,1686.2767,24609,37568,Plecotus austriacus,0.016,0.04,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78237,HF,1686.3358666666666,70500.0,72000.0,-0.1460331157233034,1686.3285,1686.3683,68437,82129,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78238,LF,1686.3537666666666,25500.0,25920.0,0.799863824681867,1686.3475,1686.3569,26328,33695,Eptesicus serotinus,0.011,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78239,LF,1686.3838666666666,22500.0,22080.0,-0.0487452368696077,1686.3815,1686.3913,22031,28243,Plecotus austriacus,0.009,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78240,HF,1686.4348666666667,73500.0,76800.0,0.36439759316538,1686.3975,1686.4353,68437,82537,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78241,LF,1686.480366666667,30000.0,29760.0,0.2817520831722069,1686.4775,1686.4868,28046,36808,Eptesicus serotinus,0.011,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78242,HF,1686.5386,73500.0,79680.0,0.0743182843378039,1686.5305,1686.5719,68437,82274,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78245,HF,1686.5769,71250.0,69120.0,0.2817810807444619,1686.5705,1686.6136,68437,83320,Rhinolophus ferrumequinum,0.047,0.047,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78246,HF,1686.6082666666666,75750.0,69120.0,-0.0115648938572036,1686.6055,1686.6429,68437,81823,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78249,LF,1686.6456,29250.0,43200.0,2.3000468683735504,1686.6445,1686.6509,29765,44063,Eptesicus serotinus,0.008,0.034,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78250,HF,1686.6840333333334,43500.0,47040.0,1.6244363413994345,1686.6825,1686.6873,34921,68507,Myotis brandtii,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78251,HF,1686.7201666666667,52500.0,49920.0,2.3813182195525515,1686.7165,1686.725,50390,54642,Pipistrellus pipistrellus,0.036,0.041,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78252,LF,1686.7410333333332,32250.0,26880.000000000004,1.1823419368824395,1686.7395,1686.7478,28046,38730,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78253,LF,1686.7668,23250.0,23040.0,0.4201298225238883,1686.7635,1686.7747,23750,28497,Nyctalus leisleri,0.011,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78254,LF,1686.7785333333334,23250.0,24000.0,0.7859673221693926,1686.7765,1686.7843,23750,32650,Plecotus austriacus,0.012,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78257,LF,1686.8170333333333,28500.0,29760.0,0.2372453859820956,1686.8165,1686.8258,28906,36369,Eptesicus serotinus,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78258,LF,1686.8554666666666,27000.0,26880.000000000004,-0.5235628493966126,1686.8535,1686.8602,25468,41472,Myotis nattereri,0.004,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78260,LF,1686.8718666666666,27000.0,26880.000000000004,1.6786369105834718,1686.8695,1686.8758,26328,41835,Plecotus auritus,0.006,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78261,LF,1686.8873666666666,26250.0,24000.0,0.512070164050709,1686.8865,1686.8943,24609,33004,Plecotus austriacus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78264,LF,1686.9192666666668,33000.0,27839.999999999996,1.2173168341863343,1686.9145,1686.9219,28046,44380,Eptesicus serotinus,0.008,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78266,LF,1686.9803333333334,30000.0,29760.0,0.5893055297057934,1686.9745,1686.9855,28906,34775,Eptesicus serotinus,0.015,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78267,HF,1687.0001,71250.0,71040.0,-0.3045409854307096,1686.9765,1687.0129,68437,82093,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78269,LF,1687.0167,24000.0,24000.0,0.3241372375357885,1687.0155,1687.0218,24609,40854,Myotis nattereri,0.008,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78270,HF,1687.0405666666666,70500.0,70080.0,-0.3368923353920033,1687.0285,1687.0636,68437,81286,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78271,LF,1687.1063,27000.0,26880.000000000004,1.599064754507086,1687.1025,1687.1097,27187,37158,Eptesicus serotinus,0.026,0.065,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78272,HF,1687.1234333333334,37500.0,38400.0,0.5285689132138,1687.1185,1687.1269,35781,43440,Barbastellus barbastellus,0.006,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78275,LF,1687.2327666666667,23250.0,23040.0,-0.1507152663432459,1687.2305,1687.2369,24609,40726,Plecotus austriacus,0.009,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78276,LF,1687.2592666666667,25500.0,24960.0,1.227411350797523,1687.2535,1687.2599,25468,39834,Plecotus austriacus,0.007,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78278,LF,1687.3058,26250.0,26880.000000000004,0.2741679496384485,1687.3025,1687.3102,25468,37856,Eptesicus serotinus,0.007,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78280,LF,1687.3254333333334,23250.0,25920.0,0.1622660461302866,1687.3235,1687.3314,24609,33012,Plecotus austriacus,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78281,HF,1687.3548666666666,36750.0,34560.0,-0.6982531050620875,1687.3545,1687.3593,28046,45336,Plecotus auritus,0.008,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78283,HF,1687.3693666666666,49500.0,45120.0,2.6484597736419584,1687.3685,1687.3728,42656,56593,Myotis nattereri,0.013,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78287,LF,1687.392,26250.0,25920.0,1.6670762267378056,1687.3905,1687.3965,25468,44015,Plecotus austriacus,0.008,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78288,HF,1687.4526666666666,78000.0,72000.0,-0.2380853258756305,1687.4255,1687.4595,68437,80762,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78289,LF,1687.4339666666667,24750.0,24960.0,0.7069540485602415,1687.4315,1687.4377,25468,45400,Myotis nattereri,0.008,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78290,LF,1687.5004666666666,36750.0,29760.0,-0.9706134458313556,1687.4995,1687.5072,27187,36367,Eptesicus serotinus,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78291,LF,1687.5423666666666,24750.0,24000.0,-0.602186649252918,1687.5375,1687.5448,23750,35744,Plecotus austriacus,0.011,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78292,LF,1687.5664,32250.0,28800.0,0.8543737235357682,1687.5635,1687.5716,28906,43303,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78293,LF,1687.6382,24000.0,24000.0,1.2421439179384104,1687.6375,1687.6443,23750,33088,Plecotus austriacus,0.011,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78294,LF,1687.6483,25500.0,24960.0,-0.0791220046601099,1687.6445,1687.6517,24609,38942,Myotis nattereri,0.006,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78295,LF,1687.6881666666666,29250.0,28800.0,1.7193335651814714,1687.6845,1687.693,28046,41407,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78296,LF,1687.7165,30000.0,30720.0,-0.1962661537416929,1687.7065,1687.718,28906,36378,Eptesicus serotinus,0.015,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78299,LF,1687.747,30750.0,29760.0,-0.1196433922847647,1687.7455,1687.7515,28906,42889,Eptesicus serotinus,0.005,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78300,LF,1687.7925,33750.0,34560.0,1.2964800074945413,1687.7915,1687.798,29765,41999,Eptesicus serotinus,0.011,0.036,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78301,LF,1687.8078333333333,28500.0,26880.000000000004,0.54645135656454,1687.8015,1687.812,27187,34158,Eptesicus serotinus,0.012,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78302,LF,1687.8492666666666,29250.0,28800.0,1.2884972813441036,1687.8455,1687.8539,28046,43734,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78303,HF,1687.8845,74250.0,73920.0,0.3049708086883652,1687.8795,1687.9205,68437,83162,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78306,HF,1687.8985,81000.0,80640.0,-0.5668918480056713,1687.8955,1687.9315,68437,81985,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78308,LF,1687.9236666666666,23250.0,23040.0,1.2180226281460762,1687.9225,1687.93,23750,31818,Plecotus austriacus,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78311,LF,1687.9809333333333,23250.0,24000.0,1.0264742999001857,1687.9775,1687.9839,24609,38101,Plecotus austriacus,0.011,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78312,HF,1688.0050666666666,73500.0,78720.0,-0.3818072233700197,1688.0015,1688.0311,68437,79286,Rhinolophus ferrumequinum,0.071,0.072,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78316,LF,1688.0310333333334,30750.0,30720.0,0.0911973342785633,1688.0255,1688.0333,29765,37834,Eptesicus serotinus,0.01,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78317,LF,1688.0617666666667,24750.0,25920.0,0.4261200176370438,1688.0565,1688.0634,24609,40674,Myotis nattereri,0.006,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78319,LF,1688.0886,22500.0,22080.0,1.1718013943283347,1688.0805,1688.1009,20312,22687,Nyctalus leisleri,0.024,0.045,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78321,LF,1688.1220666666666,25500.0,24000.0,1.0960206637756147,1688.1205,1688.1276,23750,36778,Plecotus austriacus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78323,LF,1688.1537666666666,29250.0,27839.999999999996,0.4000855450916564,1688.1455,1688.1599,28046,33373,Eptesicus serotinus,0.015,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78326,LF,1688.1757666666667,30750.0,32640.000000000004,-0.7691284224348472,1688.1715,1688.1794,29765,38587,Eptesicus serotinus,0.008,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78327,HF,1688.1863666666666,44250.0,47040.0,0.7042399644783854,1688.1815,1688.1923,42656,49877,Pipistrellus nathusii,0.022,0.052,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78328,HF,1688.2009,70500.0,74880.0,0.236395939828106,1688.1865,1688.2286,68437,83120,Rhinolophus ferrumequinum,0.047,0.047,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
