start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
71.9205,71.9342,24609.0,39714.0,Eptesicus serotinus,0.501,0.675,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.0525,72.0661,24609.0,42321.0,Eptesicus serotinus,0.535,0.685,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.1645,72.1771,27187.0,34094.0,Eptesicus serotinus,0.297,0.573,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.4125,72.4259,24609.0,46431.0,Eptesicus serotinus,0.457,0.694,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.5475,72.559,25468.0,37639.0,Eptesicus serotinus,0.461,0.708,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.6515,72.6594,26328.0,37525.0,Eptesicus serotinus,0.488,0.66,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.7025,72.7216,24609.0,27967.0,Nyctalus leisleri,0.441,0.54,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.7775,72.7888,25468.0,36823.0,Eptesicus serotinus,0.405,0.69,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
72.8905,72.9031,25468.0,38349.0,Eptesicus serotinus,0.502,0.687,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.0155,73.0278,25468.0,36901.0,Eptesicus serotinus,0.453,0.6,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.1125,73.1283,24609.0,29538.0,Nyctalus leisleri,0.294,0.585,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.14750000000001,73.1608,25468.0,40333.0,Eptesicus serotinus,0.455,0.677,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.2895,73.3017,24609.0,34379.0,Eptesicus serotinus,0.346,0.632,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.5255,73.5368,25468.0,37939.0,Eptesicus serotinus,0.461,0.706,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.6735,73.685,25468.0,37042.0,Eptesicus serotinus,0.447,0.679,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.8075,73.8187,25468.0,35523.0,Eptesicus serotinus,0.335,0.646,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
73.9405,73.9521,25468.0,36195.0,Eptesicus serotinus,0.377,0.727,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
74.1935,74.2055,25468.0,34823.0,Nyctalus leisleri,0.321,0.673,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
74.2505,74.2697,24609.0,27350.0,Nyctalus leisleri,0.459,0.512,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
74.3285,74.3407,24609.0,35158.0,Eptesicus serotinus,0.373,0.663,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
74.5715,74.5845,25468.0,36725.0,Nyctalus leisleri,0.339,0.647,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
74.7105,74.7213,25468.0,32711.0,Nyctalus leisleri,0.49,0.654,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
74.8355,74.8514,25468.0,27897.0,Nyctalus leisleri,0.582,0.643,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
74.9515,74.96340000000001,25468.0,33844.0,Nyctalus leisleri,0.396,0.63,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
75.0825,75.0959,25468.0,32337.0,Eptesicus serotinus,0.254,0.584,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
75.3475,75.3587,26328.0,35637.0,Nyctalus leisleri,0.324,0.655,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
75.4855,75.4973,24609.0,33883.0,Nyctalus leisleri,0.406,0.663,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
75.5935,75.6044,25468.0,36429.0,Nyctalus leisleri,0.431,0.665,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
75.72749999999999,75.73910000000001,24609.0,31540.0,Nyctalus leisleri,0.494,0.665,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
75.8675,75.8792,25468.0,31778.0,Nyctalus leisleri,0.547,0.694,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
76.0215,76.0317,25468.0,32015.0,Nyctalus leisleri,0.633,0.721,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
76.1555,76.1668,25468.0,32219.0,Nyctalus leisleri,0.542,0.67,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
76.2935,76.3044,24609.0,31390.0,Nyctalus leisleri,0.431,0.664,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
76.5445,76.5548,25468.0,32999.0,Nyctalus leisleri,0.437,0.677,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
76.7985,76.80930000000001,24609.0,31630.0,Nyctalus leisleri,0.541,0.679,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
76.9425,76.9536,25468.0,32836.0,Nyctalus leisleri,0.389,0.635,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
77.0795,77.0901,24609.0,30903.0,Nyctalus leisleri,0.415,0.598,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
77.1565,77.1748,24609.0,28701.0,Nyctalus leisleri,0.431,0.519,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
77.22749999999999,77.2399,24609.0,32519.0,Nyctalus leisleri,0.313,0.619,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
77.47149999999999,77.4824,25468.0,32298.0,Nyctalus leisleri,0.435,0.626,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
77.7175,77.72919999999999,24609.0,34087.0,Nyctalus leisleri,0.335,0.698,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
77.8325,77.8424,25468.0,37136.0,Eptesicus serotinus,0.463,0.68,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
77.9375,77.9465,26328.0,36452.0,Eptesicus serotinus,0.386,0.66,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
78.0735,78.083,26328.0,36590.0,Eptesicus serotinus,0.398,0.647,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
78.2115,78.22319999999999,25468.0,37168.0,Nyctalus leisleri,0.322,0.703,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
78.4585,78.4725,24609.0,35237.0,Eptesicus serotinus,0.39,0.6,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
78.57849999999999,78.5891,25468.0,35979.0,Eptesicus serotinus,0.439,0.609,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
78.7015,78.711,26328.0,36754.0,Eptesicus serotinus,0.351,0.674,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
78.8225,78.8318,26328.0,35054.0,Eptesicus serotinus,0.32,0.591,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
78.9695,78.98,25468.0,31556.0,Nyctalus leisleri,0.343,0.53,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
79.09649999999999,79.10640000000001,25468.0,31324.0,Nyctalus leisleri,0.33,0.519,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
79.9665,79.983,24609.0,28388.0,Nyctalus leisleri,0.483,0.592,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
80.1305,80.1488,23750.0,28113.0,Nyctalus leisleri,0.444,0.541,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
80.5245,80.5369,22890.0,29243.0,Nyctalus leisleri,0.214,0.558,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
80.6835,80.701,23750.0,28558.0,Nyctalus leisleri,0.361,0.56,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
80.7865,80.7972,24609.0,31399.0,Nyctalus leisleri,0.331,0.539,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
80.9065,80.9171,25468.0,31203.0,Nyctalus leisleri,0.364,0.513,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.1235,81.1336,25468.0,35178.0,Eptesicus serotinus,0.319,0.687,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.22149999999999,81.2396,23750.0,28091.0,Nyctalus leisleri,0.405,0.503,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.2515,81.2614,26328.0,33654.0,Nyctalus leisleri,0.316,0.625,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.3825,81.3926,26328.0,33965.0,Eptesicus serotinus,0.288,0.562,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.5035,81.5134,25468.0,33061.0,Nyctalus leisleri,0.325,0.598,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.6325,81.6428,26328.0,35148.0,Eptesicus serotinus,0.333,0.62,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.7495,81.7594,25468.0,33862.0,Nyctalus leisleri,0.314,0.64,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.8655,81.8745,26328.0,35585.0,Eptesicus serotinus,0.389,0.623,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
81.9875,81.9975,25468.0,35987.0,Eptesicus serotinus,0.435,0.661,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
82.1185,82.1279,26328.0,34570.0,Eptesicus serotinus,0.348,0.601,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
82.24549999999999,82.2555,26328.0,36868.0,Eptesicus serotinus,0.429,0.661,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
82.3715,82.382,25468.0,35788.0,Eptesicus serotinus,0.39,0.686,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
82.4965,82.5075,25468.0,37839.0,Eptesicus serotinus,0.431,0.663,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
82.6255,82.6368,25468.0,41674.0,Eptesicus serotinus,0.417,0.695,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
82.7485,82.7608,25468.0,41177.0,Eptesicus serotinus,0.455,0.723,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
82.8835,82.8948,25468.0,37584.0,Eptesicus serotinus,0.412,0.685,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
83.0115,83.0216,26328.0,35399.0,Eptesicus serotinus,0.369,0.615,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
83.1435,83.1541,25468.0,37900.0,Eptesicus serotinus,0.432,0.664,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
83.2765,83.2875,25468.0,37623.0,Eptesicus serotinus,0.341,0.679,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
83.52250000000001,83.5351,25468.0,41543.0,Eptesicus serotinus,0.452,0.662,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
83.65950000000001,83.6731,24609.0,37347.0,Eptesicus serotinus,0.489,0.642,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
83.91550000000001,83.9278,25468.0,42875.0,Eptesicus serotinus,0.489,0.69,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
84.0505,84.0612,26328.0,40804.0,Eptesicus serotinus,0.371,0.649,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
84.1805,84.1942,25468.0,37841.0,Eptesicus serotinus,0.372,0.612,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
84.4165,84.4313,24609.0,42210.0,Eptesicus serotinus,0.266,0.586,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
84.5355,84.545,26328.0,44687.0,Eptesicus serotinus,0.315,0.645,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
84.7585,84.7705,25468.0,44920.0,Eptesicus serotinus,0.312,0.629,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
84.8905,84.9032,25468.0,41995.0,Nyctalus leisleri,0.365,0.634,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
85.0305,85.0424,26328.0,45346.0,Nyctalus leisleri,0.351,0.6,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
85.1645,85.1775,25468.0,45163.0,Nyctalus leisleri,0.553,0.699,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
85.2925,85.3057,25468.0,37849.0,Nyctalus leisleri,0.28,0.588,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
85.4235,85.4361,26328.0,43278.0,Nyctalus leisleri,0.349,0.666,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
85.5715,85.5832,25468.0,37842.0,Nyctalus leisleri,0.367,0.679,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
85.7925,85.8063,25468.0,42515.0,Nyctalus leisleri,0.446,0.61,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
85.9235,85.9357,25468.0,34812.0,Nyctalus leisleri,0.445,0.637,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
86.0375,86.0495,25468.0,40329.0,Eptesicus serotinus,0.293,0.628,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
86.1675,86.1816,24609.0,41741.0,Eptesicus serotinus,0.285,0.593,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
86.2935,86.3078,25468.0,39529.0,Eptesicus serotinus,0.244,0.556,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
86.4265,86.4393,25468.0,37368.0,Eptesicus serotinus,0.447,0.652,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
86.5535,86.5649,25468.0,36039.0,Eptesicus serotinus,0.353,0.674,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
86.7945,86.8086,24609.0,35548.0,Eptesicus serotinus,0.364,0.61,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
86.9315,86.9449,24609.0,32120.0,Nyctalus leisleri,0.294,0.57,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
87.1805,87.1919,24609.0,34413.0,Nyctalus leisleri,0.339,0.626,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
87.3235,87.3353,24609.0,30686.0,Nyctalus leisleri,0.499,0.627,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
87.4545,87.4662,25468.0,33264.0,Nyctalus leisleri,0.435,0.696,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
87.5865,87.5993,24609.0,33397.0,Nyctalus leisleri,0.334,0.582,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
87.7225,87.7339,24609.0,33487.0,Nyctalus leisleri,0.401,0.637,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
87.8575,87.8682,24609.0,30734.0,Nyctalus leisleri,0.427,0.582,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
87.9785,87.9886,25468.0,33509.0,Nyctalus leisleri,0.456,0.647,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
88.1165,88.1274,24609.0,31479.0,Nyctalus leisleri,0.622,0.696,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
88.2465,88.2595,24609.0,29895.0,Nyctalus leisleri,0.365,0.562,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
88.3815,88.3913,25468.0,31808.0,Nyctalus leisleri,0.573,0.713,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
88.5215,88.5358,23750.0,28915.0,Nyctalus leisleri,0.497,0.581,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
88.6225,88.6323,24609.0,30632.0,Nyctalus leisleri,0.532,0.683,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
88.73949999999999,88.7495,25468.0,31570.0,Nyctalus leisleri,0.487,0.66,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
88.8475,88.8575,25468.0,31474.0,Nyctalus leisleri,0.52,0.682,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
89.0235,89.0393,22890.0,28157.0,Nyctalus leisleri,0.37,0.571,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
89.2655,89.2804,22890.0,27960.0,Nyctalus leisleri,0.577,0.692,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
89.6485,89.6608,23750.0,30074.0,Nyctalus leisleri,0.407,0.617,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
89.7955,89.8091,23750.0,29265.0,Nyctalus leisleri,0.299,0.5,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
89.9005,89.9097,25468.0,33493.0,Eptesicus serotinus,0.315,0.569,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
90.0185,90.0279,25468.0,33239.0,Nyctalus leisleri,0.307,0.595,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
90.4735,90.4823,26328.0,32988.0,Nyctalus leisleri,0.498,0.688,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
90.5945,90.6039,26328.0,33695.0,Nyctalus leisleri,0.37,0.613,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
90.7205,90.7303,25468.0,33149.0,Nyctalus leisleri,0.49,0.68,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
90.8425,90.8518,26328.0,33185.0,Nyctalus leisleri,0.623,0.741,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
90.9585,90.9684,26328.0,33044.0,Nyctalus leisleri,0.449,0.653,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
91.0785,91.0877,25468.0,32670.0,Nyctalus leisleri,0.631,0.722,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
91.2005,91.2099,25468.0,33019.0,Nyctalus leisleri,0.603,0.745,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
91.2955,91.3042,26328.0,39050.0,Eptesicus serotinus,0.547,0.71,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
91.3905,91.4001,23750.0,36297.0,Eptesicus serotinus,0.486,0.66,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
91.4795,91.4885,27187.0,35973.0,Nyctalus leisleri,0.369,0.671,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240728_063000.WAV,recover-20240729,UBNA_007,Carp Pond
